wall_time,elapsed_s,F1_N,F2_N
2026-07-21T15:55:32.797,0.0779,0.0652,0.083
2026-07-21T15:55:32.815,0.0779,0.0848,-0.0149
2026-07-21T15:55:32.815,0.0937,0.1044,0.0047
2026-07-21T15:55:32.829,0.1006,0.0652,0.083
2026-07-21T15:55:32.829,0.1114,0.0652,0.0439
2026-07-21T15:55:32.845,0.1114,0.0652,0.0243
2026-07-21T15:55:32.861,0.1258,0.0848,-0.0149
2026-07-21T15:55:32.877,0.1258,0.0652,0.083
2026-07-21T15:55:32.877,0.1417,0.0652,0.0047
2026-07-21T15:55:32.892,0.1417,0.0848,0.0243
2026-07-21T15:55:32.908,0.1592,0.1044,0.0243
2026-07-21T15:55:32.915,0.1592,0.0848,0.0047
2026-07-21T15:55:32.926,0.1592,0.0652,0.0634
2026-07-21T15:55:32.926,0.1592,0.0848,0.0243
2026-07-21T15:55:32.940,0.1592,0.0652,0.0634
2026-07-21T15:55:32.940,0.1592,0.0652,0.0439
2026-07-21T15:55:32.956,0.1761,0.026,0.0439
2026-07-21T15:55:32.974,0.1761,0.0065,0.0243
2026-07-21T15:55:32.974,0.2057,0.0456,0.0243
2026-07-21T15:55:32.991,0.2057,0.1044,0.0634
2026-07-21T15:55:33.004,0.2057,0.0456,0.0243
2026-07-21T15:55:33.016,0.2223,0.0652,-0.0149
2026-07-21T15:55:33.020,0.2223,0.1044,0.1418
2026-07-21T15:55:33.037,0.2397,0.0652,0.0243
2026-07-21T15:55:33.037,0.2541,-0.0131,0.0634
2026-07-21T15:55:33.054,0.27,0.0652,0.0634
2026-07-21T15:55:33.054,0.2764,0.0652,-0.0932
2026-07-21T15:55:33.069,0.2941,0.0456,0.083
2026-07-21T15:55:33.085,0.2941,0.0848,-0.0345
2026-07-21T15:55:33.091,0.3025,0.026,0.0047
2026-07-21T15:55:33.104,0.3198,0.4177,0.0634
2026-07-21T15:55:33.109,0.3198,1.2009,0.5334
2026-07-21T15:55:33.132,0.35,2.5324,1.5124
2026-07-21T15:55:33.134,0.35,5.2933,4.0971
2026-07-21T15:55:33.143,0.3765,9.6989,8.3069
2026-07-21T15:55:33.149,0.3815,16.513,14.6119
2026-07-21T15:55:33.165,0.3815,23.6209,20.8974
2026-07-21T15:55:33.165,0.3986,29.6322,26.38
2026-07-21T15:55:33.180,0.4149,34.7819,31.7647
2026-07-21T15:55:33.196,0.4315,39.9708,36.7578
2026-07-21T15:55:33.213,0.4315,44.396,41.0656
2026-07-21T15:55:33.216,0.4315,48.0968,44.7467
2026-07-21T15:55:33.229,0.4656,51.4451,48.2125
2026-07-21T15:55:33.229,0.4656,54.3431,51.3063
2026-07-21T15:55:33.246,0.4765,56.869,53.9301
2026-07-21T15:55:33.246,0.4815,59.0033,56.1427
2026-07-21T15:55:33.265,0.4935,60.6872,58.14
2026-07-21T15:55:33.267,0.5023,61.9404,59.8043
2026-07-21T15:55:33.280,0.5093,62.939,61.1946
2026-07-21T15:55:33.294,0.5093,63.4873,62.1932
2026-07-21T15:55:33.308,0.5407,63.8006,62.996
2026-07-21T15:55:33.308,0.5407,63.8985,63.7205
2026-07-21T15:55:33.324,0.5407,63.9964,64.1121
2026-07-21T15:55:33.324,0.5566,64.153,64.5037
2026-07-21T15:55:33.351,0.5723,64.1335,64.9541
2026-07-21T15:55:33.355,0.5767,63.9964,65.5023
2026-07-21T15:55:33.355,0.5767,63.7223,66.0506
2026-07-21T15:55:33.371,0.5882,63.1348,66.6184
2026-07-21T15:55:33.371,0.5882,62.5082,67.5583
2026-07-21T15:55:33.391,0.6042,62.1754,68.322
2026-07-21T15:55:33.403,0.6199,61.6467,68.694
2026-07-21T15:55:33.417,0.6199,60.9026,68.9681
2026-07-21T15:55:33.419,0.6364,59.3557,69.0073
2026-07-21T15:55:33.435,0.6516,58.0047,69.1444
2026-07-21T15:55:33.435,0.6549,57.711,69.7122
2026-07-21T15:55:33.451,0.6769,57.5935,70.1234
2026-07-21T15:55:33.466,0.6769,56.9082,70.3192
2026-07-21T15:55:33.470,0.7,55.185,70.4171
2026-07-21T15:55:33.486,0.7029,52.1304,70.4759
2026-07-21T15:55:33.498,0.7029,47.8618,70.3584
2026-07-21T15:55:33.514,0.7312,45.6688,70.6912
2026-07-21T15:55:33.515,0.7335,44.7485,71.2982
2026-07-21T15:55:33.530,0.7505,44.866,71.9836
2026-07-21T15:55:33.530,0.7505,45.2968,72.7472
2026-07-21T15:55:33.530,0.7505,45.6492,73.6088
2026-07-21T15:55:33.553,0.779,46.4912,74.6074
2026-07-21T15:55:33.565,0.779,47.1569,75.3319
2026-07-21T15:55:33.578,0.7955,47.6465,76.0564
2026-07-21T15:55:33.590,0.8032,48.0968,76.82
2026-07-21T15:55:33.594,0.8032,48.2535,77.2508
2026-07-21T15:55:33.610,0.812,47.9989,77.4662
2026-07-21T15:55:33.618,0.8264,47.9206,77.9557
2026-07-21T15:55:33.627,0.842,47.9206,78.4256
2026-07-21T15:55:33.627,0.842,47.6073,78.6019
2026-07-21T15:55:33.641,0.8736,47.5681,78.9739
2026-07-21T15:55:33.657,0.8772,47.666,79.4634
2026-07-21T15:55:33.657,0.8814,48.3122,79.8746
2026-07-21T15:55:33.673,0.89,49.1738,80.09
2026-07-21T15:55:33.688,0.89,49.9961,80.3641
2026-07-21T15:55:33.696,0.9053,50.4661,80.6383
2026-07-21T15:55:33.705,0.9229,50.799,80.7753
2026-07-21T15:55:33.718,0.9229,51.171,80.7362
2026-07-21T15:55:33.720,0.9371,51.6605,80.7362
2026-07-21T15:55:33.738,0.953,52.4046,80.7166
2026-07-21T15:55:33.738,0.953,53.1095,80.5404
2026-07-21T15:55:33.752,0.9772,53.5403,80.1683
2026-07-21T15:55:33.768,0.9792,53.971,79.7767
2026-07-21T15:55:33.768,1.0009,54.3627,79.5026
2026-07-21T15:55:33.783,1.0037,54.8522,79.2872
2026-07-21T15:55:33.794,1.0037,55.0676,78.9739
2026-07-21T15:55:33.799,1.0205,55.1459,78.641
2026-07-21T15:55:33.813,1.0205,55.4396,78.3277
2026-07-21T15:55:33.835,1.0489,55.6158,78.3669
2026-07-21T15:55:33.835,1.0489,55.89,78.3865
2026-07-21T15:55:33.847,1.0544,56.4186,78.4452
2026-07-21T15:55:33.847,1.0654,56.7907,78.3865
2026-07-21T15:55:33.864,1.0654,57.1823,78.3082
2026-07-21T15:55:33.880,1.0957,57.3389,78.1907
2026-07-21T15:55:33.880,1.0957,57.3193,78.2103
2026-07-21T15:55:33.895,1.116,57.3389,78.1711
2026-07-21T15:55:33.895,1.116,57.3781,77.9557
2026-07-21T15:55:33.918,1.1274,57.4956,77.7795
2026-07-21T15:55:33.926,1.1455,57.7501,77.7991
2026-07-21T15:55:33.931,1.1455,58.1222,77.7403
2026-07-21T15:55:33.948,1.1588,58.5334,77.5445
2026-07-21T15:55:33.958,1.1588,58.6117,77.29
2026-07-21T15:55:33.960,1.1756,58.6508,76.8788
2026-07-21T15:55:33.973,1.1918,58.8466,76.7417
2026-07-21T15:55:33.989,1.1918,59.1795,76.5263
2026-07-21T15:55:33.992,1.2068,59.4536,76.4284
2026-07-21T15:55:34.006,1.2068,59.8061,76.3109
2026-07-21T15:55:34.006,1.222,60.139,76.1739
2026-07-21T15:55:34.021,1.2377,60.1977,75.978
2026-07-21T15:55:34.021,1.2417,60.0215,75.7822
2026-07-21T15:55:34.048,1.2608,59.7865,75.8214
2026-07-21T15:55:34.056,1.2608,59.8257,75.8801
2026-07-21T15:55:34.056,1.286,60.0607,75.7431
2026-07-21T15:55:34.075,1.286,60.276,75.5669
2026-07-21T15:55:34.084,1.286,60.6481,75.5864
2026-07-21T15:55:34.092,1.3044,60.8635,75.4494
2026-07-21T15:55:34.101,1.3044,60.9418,75.4885
2026-07-21T15:55:34.119,1.3361,60.9026,75.3906
2026-07-21T15:55:34.119,1.3393,60.9418,75.4494
2026-07-21T15:55:34.138,1.3578,60.9614,75.4102
2026-07-21T15:55:34.147,1.3608,61.2551,75.4298
2026-07-21T15:55:34.155,1.3647,61.6467,75.371
2026-07-21T15:55:34.171,1.3804,62.0971,75.2927
2026-07-21T15:55:34.175,1.3804,62.567,75.1948
2026-07-21T15:55:34.185,1.4047,62.7041,75.1557
2026-07-21T15:55:34.195,1.4047,62.7432,75.2144
2026-07-21T15:55:34.211,1.4289,62.7432,75.3123
2026-07-21T15:55:34.219,1.4289,62.7628,75.6256
2026-07-21T15:55:34.227,1.4289,62.8803,75.7039
2026-07-21T15:55:34.227,1.4434,62.9586,75.5277
2026-07-21T15:55:34.243,1.4434,63.1348,75.4494
2026-07-21T15:55:34.258,1.478,63.0957,75.2927
2026-07-21T15:55:34.258,1.478,63.1544,75.2927
2026-07-21T15:55:34.275,1.4922,63.1348,75.234
2026-07-21T15:55:34.275,1.4922,63.1936,75.234
2026-07-21T15:55:34.293,1.5053,63.0957,75.1557
2026-07-21T15:55:34.307,1.523,63.0761,75.1557
2026-07-21T15:55:34.307,1.523,63.1348,75.0578
2026-07-21T15:55:34.329,1.5383,63.2132,74.9011
2026-07-21T15:55:34.329,1.5383,63.2523,74.7836
2026-07-21T15:55:34.338,1.5699,63.1544,74.6661
2026-07-21T15:55:34.353,1.5699,62.9978,74.6074
2026-07-21T15:55:34.353,1.5699,63.0369,74.7249
2026-07-21T15:55:34.369,1.5923,63.1153,74.8619
2026-07-21T15:55:34.385,1.5968,63.2915,74.8619
2026-07-21T15:55:34.406,1.6175,63.2915,74.7053
2026-07-21T15:55:34.407,1.6175,63.3894,74.5095
2026-07-21T15:55:34.416,1.6175,63.2915,74.4312
2026-07-21T15:55:34.421,1.635,63.2132,74.2354
2026-07-21T15:55:34.432,1.635,62.9978,74.0591
2026-07-21T15:55:34.450,1.6491,62.5474,73.8046
2026-07-21T15:55:34.450,1.6651,62.3908,73.4521
2026-07-21T15:55:34.464,1.6813,62.2929,73.2172
2026-07-21T15:55:34.464,1.6813,62.332,73.178
2026-07-21T15:55:34.496,1.706,62.4299,73.178
2026-07-21T15:55:34.496,1.706,62.5866,73.0801
2026-07-21T15:55:34.496,1.7171,62.6649,72.9626
2026-07-21T15:55:34.513,1.7297,62.6257,72.7668
2026-07-21T15:55:34.532,1.7443,62.4691,72.5123
2026-07-21T15:55:34.532,1.7443,62.3124,72.4731
2026-07-21T15:55:34.544,1.7443,62.2733,72.5123
2026-07-21T15:55:34.544,1.7604,62.1362,72.3948
2026-07-21T15:55:34.559,1.7785,62.0579,72.2773
2026-07-21T15:55:34.575,1.7945,61.9796,72.1794
2026-07-21T15:55:34.575,1.7945,61.9796,71.9053
2026-07-21T15:55:34.593,1.8079,62.0383,71.7878
2026-07-21T15:55:34.609,1.8248,62.0383,71.7486
2026-07-21T15:55:34.609,1.8248,61.8817,71.7486
2026-07-21T15:55:34.623,1.8405,61.6467,71.729
2026-07-21T15:55:34.638,1.8405,61.353,71.9053
2026-07-21T15:55:34.643,1.8552,61.1572,71.8465
2026-07-21T15:55:34.655,1.8709,61.2159,71.729
2026-07-21T15:55:34.670,1.8787,61.2942,71.5528
2026-07-21T15:55:34.670,1.8866,61.3334,71.3766
2026-07-21T15:55:34.686,1.9023,61.353,71.3374
2026-07-21T15:55:34.693,1.9063,61.118,71.2591
2026-07-21T15:55:34.701,1.9189,61.0201,71.4157
2026-07-21T15:55:34.701,1.9189,60.9222,71.4549
2026-07-21T15:55:34.723,1.9338,60.9809,71.3766
2026-07-21T15:55:34.734,1.9499,60.9614,71.1612
2026-07-21T15:55:34.748,1.9658,60.8243,70.9066
2026-07-21T15:55:34.748,1.9658,60.5893,70.6325
2026-07-21T15:55:34.764,1.9658,60.3739,70.515
2026-07-21T15:55:34.780,1.9816,60.5306,70.515
2026-07-21T15:55:34.780,1.9816,60.5698,70.28
2026-07-21T15:55:34.796,2.0158,60.511,70.0451
2026-07-21T15:55:34.796,2.0158,60.4327,69.7122
2026-07-21T15:55:34.812,2.0288,60.2956,69.2814
2026-07-21T15:55:34.821,2.0288,60.1977,68.9486
2026-07-21T15:55:34.837,2.0454,60.0215,68.9681
2026-07-21T15:55:34.843,2.0454,59.904,68.8702
2026-07-21T15:55:34.843,2.0633,59.8257,68.8898
2026-07-21T15:55:34.860,2.0792,59.9236,68.8898
2026-07-21T15:55:34.876,2.0883,59.8648,68.8115
2026-07-21T15:55:34.879,2.107,59.8844,68.8507
2026-07-21T15:55:34.894,2.1088,59.904,68.4982
2026-07-21T15:55:34.907,2.1252,59.669,68.0478
2026-07-21T15:55:34.907,2.1252,59.3166,67.5975
2026-07-21T15:55:34.923,2.1252,58.925,67.5975
2026-07-21T15:55:34.923,2.1564,58.8466,67.6758
2026-07-21T15:55:34.940,2.1574,58.8466,67.7737
2026-07-21T15:55:34.955,2.1793,58.6313,67.7345
2026-07-21T15:55:34.955,2.1793,58.4942,67.3429
2026-07-21T15:55:34.972,2.2044,58.1417,66.8338
2026-07-21T15:55:34.988,2.2074,57.5152,66.2268
2026-07-21T15:55:34.994,2.2074,57.2606,65.9331
2026-07-21T15:55:35.002,2.2211,57.2019,65.8744
2026-07-21T15:55:35.019,2.2211,57.0452,65.9919
2026-07-21T15:55:35.022,2.2513,56.8298,65.7765
2026-07-21T15:55:35.036,2.2513,56.5949,65.5219
2026-07-21T15:55:35.036,2.2513,56.4186,65.1695
2026-07-21T15:55:35.050,2.2668,56.4186,64.5429
2026-07-21T15:55:35.066,2.2668,56.6144,64.3079
2026-07-21T15:55:35.066,2.2997,56.6928,64.4841
2026-07-21T15:55:35.081,2.2997,56.7319,64.6408
2026-07-21T15:55:35.097,2.2997,56.5557,64.6212
2026-07-21T15:55:35.098,2.3149,56.5361,64.6016
2026-07-21T15:55:35.114,2.3149,56.497,64.582
2026-07-21T15:55:35.129,2.3458,56.3599,64.4646
2026-07-21T15:55:35.129,2.3458,56.2228,64.4841
2026-07-21T15:55:35.145,2.3626,56.2228,64.4058
2026-07-21T15:55:35.145,2.3626,56.262,64.4646
2026-07-21T15:55:35.160,2.3626,56.2816,64.5037
2026-07-21T15:55:35.177,2.38,56.3403,64.4254
2026-07-21T15:55:35.177,2.3931,56.3795,64.3862
2026-07-21T15:55:35.195,2.4137,56.4186,64.2688
2026-07-21T15:55:35.208,2.4137,56.4774,64.2883
2026-07-21T15:55:35.225,2.4358,56.497,64.6016
2026-07-21T15:55:35.228,2.4358,56.3011,65.052
2026-07-21T15:55:35.234,2.441,56.3403,65.3653
2026-07-21T15:55:35.239,2.4558,56.2424,65.5219
2026-07-21T15:55:35.256,2.4558,56.262,65.5807
2026-07-21T15:55:35.270,2.4801,56.2816,65.2674
2026-07-21T15:55:35.270,2.4801,56.3599,64.8366
2026-07-21T15:55:35.286,2.4883,56.1249,64.21
2026-07-21T15:55:35.295,2.5042,55.9879,64.1708
2026-07-21T15:55:35.303,2.5192,55.8508,64.4646
2026-07-21T15:55:35.318,2.5192,56.0074,64.8953
2026-07-21T15:55:35.323,2.5445,56.027,65.0128
2026-07-21T15:55:35.334,2.5445,56.1641,65.189
2026-07-21T15:55:35.355,2.5724,56.0662,65.2282
2026-07-21T15:55:35.355,2.5724,55.8704,64.9149
2026-07-21T15:55:35.368,2.5765,55.8116,64.6212
2026-07-21T15:55:35.382,2.5828,55.8116,64.5037
2026-07-21T15:55:35.387,2.5985,55.8116,64.6995
2026-07-21T15:55:35.397,2.6155,55.8704,64.9345
2026-07-21T15:55:35.397,2.6155,55.89,65.287
2026-07-21T15:55:35.414,2.6155,55.9095,65.4632
2026-07-21T15:55:35.430,2.6299,56.0662,65.6198
2026-07-21T15:55:35.430,2.6299,56.1249,65.5611
2026-07-21T15:55:35.445,2.662,56.2228,65.4828
2026-07-21T15:55:35.445,2.662,56.1053,65.4436
2026-07-21T15:55:35.461,2.6801,55.7333,65.2478
2026-07-21T15:55:35.477,2.6801,55.3417,65.2674
2026-07-21T15:55:35.483,2.7011,55.0284,65.287
2026-07-21T15:55:35.495,2.7097,54.8718,65.2478
2026-07-21T15:55:35.495,2.7255,54.8913,65.1303
2026-07-21T15:55:35.516,2.7255,54.8718,65.0128
2026-07-21T15:55:35.524,2.7255,54.7738,64.8562
2026-07-21T15:55:35.540,2.7577,54.6368,64.6995
2026-07-21T15:55:35.540,2.7577,54.6759,64.8366
2026-07-21T15:55:35.556,2.7802,54.7347,64.7779
2026-07-21T15:55:35.556,2.7802,54.7543,64.7779
2026-07-21T15:55:35.572,2.7889,54.6955,64.6212
2026-07-21T15:55:35.588,2.8054,54.7347,64.5625
2026-07-21T15:55:35.595,2.8101,54.9109,64.445
2026-07-21T15:55:35.612,2.8214,54.9697,64.3471
2026-07-21T15:55:35.619,2.8214,55.0088,64.1317
2026-07-21T15:55:35.625,2.8363,54.7738,63.9163
2026-07-21T15:55:35.636,2.852,54.6368,64.0142
2026-07-21T15:55:35.636,2.852,54.4997,64.21
2026-07-21T15:55:35.651,2.8805,54.441,64.3862
2026-07-21T15:55:35.667,2.8838,54.3822,64.4841
2026-07-21T15:55:35.667,2.9048,54.441,64.4254
2026-07-21T15:55:35.685,2.9048,54.3039,64.1708
2026-07-21T15:55:35.698,2.9105,54.0885,64.0534
2026-07-21T15:55:35.708,2.9157,53.7752,64.0142
2026-07-21T15:55:35.719,2.9317,53.6186,64.2883
2026-07-21T15:55:35.725,2.9317,53.5403,64.582
2026-07-21T15:55:35.730,2.9489,53.6577,64.9541
2026-07-21T15:55:35.746,2.9489,53.834,64.8953
2026-07-21T15:55:35.746,2.9634,53.8144,64.582
2026-07-21T15:55:35.763,2.9808,53.7556,64.1121
2026-07-21T15:55:35.763,2.9958,53.8144,64.1121
2026-07-21T15:55:35.778,2.9958,53.8731,64.2883
2026-07-21T15:55:35.795,2.9958,53.9319,64.5037
2026-07-21T15:55:35.810,3.022,53.9123,64.5233
2026-07-21T15:55:35.810,3.0269,53.8144,64.445
2026-07-21T15:55:35.826,3.0426,53.5598,64.1708
2026-07-21T15:55:35.837,3.0426,53.2857,63.7597
2026-07-21T15:55:35.842,3.0664,53.0899,63.5051
2026-07-21T15:55:35.857,3.0664,53.1682,63.5247
2026-07-21T15:55:35.857,3.0767,53.4032,63.7205
2026-07-21T15:55:35.881,3.0899,53.3836,63.7792
2026-07-21T15:55:35.881,3.0899,53.3445,63.8184
2026-07-21T15:55:35.905,3.1114,53.0116,63.6618
2026-07-21T15:55:35.905,3.1114,52.9333,63.5443
2026-07-21T15:55:35.905,3.1374,52.757,63.5051
2026-07-21T15:55:35.926,3.1374,52.7374,63.4855
2026-07-21T15:55:35.936,3.1374,52.62,63.6226
2026-07-21T15:55:35.952,3.162,52.5808,63.5443
2026-07-21T15:55:35.952,3.162,52.4633,63.4659
2026-07-21T15:55:35.968,3.1845,52.2479,63.1527
2026-07-21T15:55:35.977,3.1855,52.013,62.7415
2026-07-21T15:55:35.983,3.201,51.9346,62.6044
2026-07-21T15:55:35.996,3.201,51.9934,62.6044
2026-07-21T15:55:36.000,3.2161,51.9738,62.7415
2026-07-21T15:55:36.016,3.2161,51.8367,62.8785
2026-07-21T15:55:36.026,3.2327,51.6409,62.8002
2026-07-21T15:55:36.031,3.2505,51.406,62.8394
2026-07-21T15:55:36.047,3.2505,51.3472,63.1527
2026-07-21T15:55:36.063,3.2637,51.3276,63.1135
2026-07-21T15:55:36.065,3.2637,51.3081,62.9177
2026-07-21T15:55:36.078,3.2965,51.1514,62.4282
2026-07-21T15:55:36.078,3.2965,51.0731,62.2519
2026-07-21T15:55:36.096,3.2965,51.0927,62.4477
2026-07-21T15:55:36.110,3.3232,51.2885,62.6827
2026-07-21T15:55:36.111,3.3232,51.6213,63.1527
2026-07-21T15:55:36.127,3.3427,51.6018,63.2897
2026-07-21T15:55:36.138,3.3427,51.543,63.1722
2026-07-21T15:55:36.142,3.3594,51.406,62.8394
2026-07-21T15:55:36.157,3.3594,51.5039,62.624
2026-07-21T15:55:36.157,3.3816,51.6213,62.7023
2026-07-21T15:55:36.174,3.3816,51.7192,62.9764
2026-07-21T15:55:36.174,3.4071,51.778,63.1331
2026-07-21T15:55:36.196,3.4071,51.6605,63.1135
2026-07-21T15:55:36.205,3.4122,51.4843,62.8002
2026-07-21T15:55:36.221,3.4224,51.2689,62.5261
