wall_time,elapsed_s,F1_N,F2_N
2026-07-23T16:00:29.285,90.2741,-1.524,-0.9775
2026-07-23T16:00:29.299,90.2741,-1.3869,-0.9187
2026-07-23T16:00:29.304,90.2741,-1.5436,-0.8991
2026-07-23T16:00:29.325,90.3055,-1.4261,-0.8991
2026-07-23T16:00:29.325,90.3055,-1.5044,-0.9971
2026-07-23T16:00:29.325,90.3055,-1.4848,-0.86
2026-07-23T16:00:29.356,90.3445,-1.5044,-0.9775
2026-07-23T16:00:29.356,90.3445,-1.4456,-0.9775
2026-07-23T16:00:29.356,90.3473,-1.524,-0.9775
2026-07-23T16:00:29.389,90.3683,-1.4652,-0.9971
2026-07-23T16:00:29.389,90.3683,-1.4848,-0.9187
2026-07-23T16:00:29.395,90.3841,-1.4652,-0.9775
2026-07-23T16:00:29.403,90.3998,-1.5631,-0.9579
2026-07-23T16:00:29.419,90.4155,-1.3869,-0.9971
2026-07-23T16:00:29.419,90.4165,-1.5631,-0.9187
2026-07-23T16:00:29.437,90.4203,-1.3673,-0.8991
2026-07-23T16:00:29.448,90.4463,-1.524,-0.9775
2026-07-23T16:00:29.451,90.4463,-1.4456,-0.9971
2026-07-23T16:00:29.467,90.4463,-1.6023,-0.9383
2026-07-23T16:00:29.481,90.4779,-1.4456,-0.8991
2026-07-23T16:00:29.483,90.4779,-1.5827,-1.0166
2026-07-23T16:00:29.483,90.4779,-1.4848,-0.9971
2026-07-23T16:00:29.513,90.514,-1.6023,-0.9971
2026-07-23T16:00:29.525,90.514,-1.5436,-0.9383
2026-07-23T16:00:29.525,90.514,-1.524,-0.9579
2026-07-23T16:00:29.529,90.5202,-1.4848,-0.9579
2026-07-23T16:00:29.547,90.5406,-1.5044,-0.9187
2026-07-23T16:00:29.560,90.5406,-1.4652,-0.9971
2026-07-23T16:00:29.565,90.5556,-1.524,-0.9579
2026-07-23T16:00:29.581,90.5831,-1.5044,-0.9383
2026-07-23T16:00:29.591,90.5831,-1.5631,-0.9579
2026-07-23T16:00:29.591,90.5831,-1.4652,-0.9383
2026-07-23T16:00:29.591,90.5887,-1.524,-0.9579
2026-07-23T16:00:29.614,90.6202,-1.4261,-0.9775
2026-07-23T16:00:29.624,90.6202,-1.6023,-0.9383
2026-07-23T16:00:29.639,90.6202,-1.3086,-1.0558
2026-07-23T16:00:29.639,90.6515,-1.5631,-0.9971
2026-07-23T16:00:29.656,90.6515,-1.4652,-0.86
2026-07-23T16:00:29.656,90.6515,-1.5827,-0.9383
2026-07-23T16:00:29.671,90.6515,-1.4456,-0.8991
2026-07-23T16:00:29.690,90.683,-1.524,-0.9971
2026-07-23T16:00:29.690,90.683,-1.5044,-0.9579
2026-07-23T16:00:29.702,90.683,-1.524,-0.9775
2026-07-23T16:00:29.718,90.7203,-1.4848,-0.9579
2026-07-23T16:00:29.734,90.7224,-1.524,-1.0558
2026-07-23T16:00:29.734,90.7224,-1.5436,-0.9775
2026-07-23T16:00:29.747,90.7465,-1.5044,-0.9579
2026-07-23T16:00:29.765,90.7465,-1.4261,-0.9971
2026-07-23T16:00:29.765,90.7465,-1.524,-0.9775
2026-07-23T16:00:29.773,90.7613,-1.524,-1.0362
2026-07-23T16:00:29.781,90.793,-1.6219,-0.9579
2026-07-23T16:00:29.797,90.794,-1.4456,-0.9383
2026-07-23T16:00:29.797,90.7965,-1.6415,-0.9971
2026-07-23T16:00:29.815,90.8246,-1.4456,-0.9971
2026-07-23T16:00:29.823,90.8302,-1.6219,-0.9579
2026-07-23T16:00:29.828,90.8302,-1.3869,-0.9579
2026-07-23T16:00:29.847,90.8302,-1.6023,-0.9579
2026-07-23T16:00:29.851,90.8302,-1.4456,-0.9579
2026-07-23T16:00:29.875,90.8633,-1.6023,-0.9187
2026-07-23T16:00:29.875,90.8633,-1.4065,-0.9383
2026-07-23T16:00:29.881,90.872,-1.5631,-0.9579
2026-07-23T16:00:29.899,90.9003,-1.5044,-0.9383
2026-07-23T16:00:29.907,90.904,-1.5436,-0.9971
2026-07-23T16:00:29.914,90.904,-1.524,-0.9971
2026-07-23T16:00:29.924,90.904,-1.5044,-0.9775
