wall_time,elapsed_s,F1_N,F2_N
2026-07-22T15:33:32.596,0.0928,6.9561,8.2061
2026-07-22T15:33:32.614,0.0997,6.9756,8.1474
2026-07-22T15:33:32.628,0.1242,6.9756,8.1474
2026-07-22T15:33:32.629,0.1354,6.9952,8.1278
2026-07-22T15:33:32.646,0.1419,6.9561,8.1865
2026-07-22T15:33:32.662,0.1498,7.0735,8.1669
2026-07-22T15:33:32.662,0.1604,7.0344,8.2257
2026-07-22T15:33:32.662,0.1798,7.0735,8.1865
2026-07-22T15:33:32.686,0.2032,7.1127,8.1865
2026-07-22T15:33:32.692,0.2246,7.0344,8.1278
2026-07-22T15:33:32.692,0.2516,7.0735,8.1082
2026-07-22T15:33:32.707,0.2748,6.9952,8.1474
2026-07-22T15:33:32.723,0.3014,7.0148,8.1082
2026-07-22T15:33:32.729,0.3143,7.054,8.1474
2026-07-22T15:33:32.739,0.325,6.9756,8.1474
2026-07-22T15:33:32.762,0.3387,7.0344,8.1669
2026-07-22T15:33:32.762,0.3534,6.9756,8.0886
2026-07-22T15:33:32.770,0.3694,7.0148,8.2061
2026-07-22T15:33:32.786,0.3694,6.9561,8.1278
2026-07-22T15:33:32.797,0.3884,7.0735,8.1082
2026-07-22T15:33:32.804,0.3903,6.9952,8.1278
2026-07-22T15:33:32.830,0.3976,7.0735,8.1474
2026-07-22T15:33:32.850,0.4017,7.1323,8.1865
2026-07-22T15:33:32.850,0.4017,7.1323,8.1669
2026-07-22T15:33:32.850,0.4017,7.054,8.2453
2026-07-22T15:33:32.850,0.4017,7.1127,8.1669
2026-07-22T15:33:32.865,0.405,7.0931,8.1865
2026-07-22T15:33:32.865,0.4077,7.0735,8.1865
2026-07-22T15:33:32.886,0.4077,7.0735,8.2453
2026-07-22T15:33:32.965,0.4162,7.1323,8.2648
2026-07-22T15:33:32.965,0.4182,7.1127,8.2061
2026-07-22T15:33:32.965,0.4182,7.1519,8.1669
2026-07-22T15:33:32.976,0.4182,7.1715,8.1278
2026-07-22T15:33:32.976,0.4207,7.1323,8.1669
2026-07-22T15:33:32.976,0.4207,7.0735,8.1865
2026-07-22T15:33:32.976,0.4207,7.2302,8.1865
2026-07-22T15:33:32.976,0.4207,7.1127,8.2453
2026-07-22T15:33:32.987,0.4255,7.1323,8.2844
2026-07-22T15:33:32.987,0.4275,7.1519,8.2453
2026-07-22T15:33:33.000,0.4339,7.1323,8.2061
2026-07-22T15:33:33.000,0.4339,7.0931,8.1474
2026-07-22T15:33:33.000,0.437,7.0735,8.1865
2026-07-22T15:33:33.031,0.4677,7.1127,8.1474
2026-07-22T15:33:33.031,0.4677,7.1323,8.2257
2026-07-22T15:33:33.052,0.4763,7.191,8.304
2026-07-22T15:33:33.052,0.4763,7.1323,8.1865
2026-07-22T15:33:33.067,0.4833,7.0931,8.2453
2026-07-22T15:33:33.080,0.4887,7.2498,8.2257
2026-07-22T15:33:33.087,0.4963,7.0931,8.1669
2026-07-22T15:33:33.096,0.499,7.1519,8.1474
2026-07-22T15:33:33.103,0.499,7.1323,8.1669
2026-07-22T15:33:33.114,0.5306,7.1127,8.1669
2026-07-22T15:33:33.114,0.5306,7.1323,8.1278
2026-07-22T15:33:33.138,0.5452,7.1519,8.1474
2026-07-22T15:33:33.145,0.5522,7.1519,8.1865
2026-07-22T15:33:33.161,0.5522,7.191,8.2061
