wall_time,elapsed_s,F1_N,F2_N
2026-07-21T15:32:20.467,0.1334,0.0217,-0.0331
2026-07-21T15:32:20.483,0.1334,0.0217,-0.0723
2026-07-21T15:32:20.483,0.1334,-0.0174,-0.0723
2026-07-21T15:32:20.498,0.1334,0.0609,-0.0135
2026-07-21T15:32:20.506,0.144,0.0022,0.0061
2026-07-21T15:32:20.514,0.1607,0.0022,-0.0331
2026-07-21T15:32:20.530,0.1607,0.0217,-0.0331
2026-07-21T15:32:20.532,0.1764,0.0217,0.0061
2026-07-21T15:32:20.546,0.1922,-0.0174,-0.0527
2026-07-21T15:32:20.553,0.1922,0.0217,0.0061
2026-07-21T15:32:20.564,0.2087,0.0217,-0.0918
2026-07-21T15:32:20.579,0.2259,0.0022,-0.0527
2026-07-21T15:32:20.579,0.2259,0.0022,-0.0135
2026-07-21T15:32:20.600,0.2436,0.0217,-0.0527
2026-07-21T15:32:20.613,0.2721,-0.037,-0.0135
2026-07-21T15:32:20.626,0.2721,0.1001,-0.0135
2026-07-21T15:32:20.632,0.2721,0.0217,0.0257
2026-07-21T15:32:20.632,0.2884,0.0217,0.0257
2026-07-21T15:32:20.642,0.2884,0.0413,-0.0135
2026-07-21T15:32:20.659,0.2884,0.0413,-0.0527
2026-07-21T15:32:20.675,0.2884,0.0217,-0.0331
2026-07-21T15:32:20.675,0.2884,-0.0174,0.0257
2026-07-21T15:32:20.691,0.3051,0.0413,0.0061
2026-07-21T15:32:20.691,0.309,0.0217,-0.1114
2026-07-21T15:32:20.707,0.309,-0.0174,0.0257
2026-07-21T15:32:20.707,0.309,0.0805,0.0061
2026-07-21T15:32:20.724,0.3205,0.0217,-0.1114
2026-07-21T15:32:20.742,0.3205,0.0217,-0.0135
2026-07-21T15:32:20.742,0.3205,-0.037,-0.0331
2026-07-21T15:32:20.771,0.3553,0.0217,0.0061
2026-07-21T15:32:20.771,0.3553,0.0413,-0.0331
2026-07-21T15:32:20.771,0.3553,0.0413,-0.0527
2026-07-21T15:32:20.787,0.3684,0.0217,-0.0331
2026-07-21T15:32:20.787,0.3699,-0.037,-0.0331
2026-07-21T15:32:20.807,0.3699,0.0022,0.0452
2026-07-21T15:32:20.819,0.3699,0.0217,-0.0331
2026-07-21T15:32:20.819,0.3844,-0.0174,0.0648
2026-07-21T15:32:20.835,0.4095,-0.037,-0.0527
