trial_id,task_kind,target_force_n,rep_no,t_s,force_n,eskin_roi,emg_env
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1532,0.26514,1267.4900000000002,55.69887183415825
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1532,0.26514,1209.3100000000002,55.69887183415825
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1532,0.26514,1239.3100000000002,55.69887183415825
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1532,0.26514,1272.3100000000002,55.69887183415825
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1585,0.2739695744680851,1297.3100000000002,56.57694799694029
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1585,0.2739695744680851,1317.3100000000002,56.57694799694029
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1585,0.2739695744680851,1237.0800000000002,56.57694799694029
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1606,0.277468085106383,1207.8300000000002,57.062184302313895
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1606,0.277468085106383,1187.3100000000002,57.062184302313895
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1606,0.277468085106383,1274.3100000000002,57.062184302313895
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1626,0.2808,1230.3100000000002,56.507678400081666
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1626,0.2808,1195.6100000000001,56.507678400081666
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1626,0.2808,1150.38,56.507678400081666
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1626,0.2808,1249.3100000000002,56.507678400081666
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1832,0.28864,1240.3100000000002,55.5924506837692
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1832,0.28864,1238.3100000000002,55.5924506837692
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1854,0.30038,1224.13,55.779324417824654
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1854,0.30038,1260.3100000000002,55.779324417824654
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1874,0.27688,1286.3100000000002,56.27027251964498
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1874,0.27688,1245.3100000000002,56.27027251964498
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1874,0.27688,1242.3100000000002,56.27027251964498
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1874,0.27688,1226.3100000000002,56.27027251964498
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1913,0.26512,1173.2000000000003,56.16738961017285
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1933,0.25141,1045.21,55.68271269263438
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1953,0.2142,736.1300000000001,56.213076580869085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1953,0.2142,774.72,56.213076580869085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1953,0.2142,891.1000000000001,56.213076580869085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.1953,0.2142,1148.1000000000001,56.213076580869085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.201,0.1633,1275.1399999999999,55.3372479449794
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.201,0.1633,1437.15,55.3372479449794
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.201,0.1633,1479.8700000000001,55.3372479449794
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.201,0.1633,1455.8300000000002,55.3372479449794
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2074,0.1665526406926407,1563.1100000000001,56.4716772515999
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2168,0.1713299567099567,1513.71,56.214371873107275
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2241,0.17504,1503.5600000000002,56.69344251410876
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2241,0.17504,1472.5400000000002,56.69344251410876
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1413.78,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1292.3700000000001,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1292.8300000000002,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1276.6799999999998,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1274.81,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2261,0.1907,1270.3100000000002,57.12847445614088
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2321,0.1907,1319.6399999999999,59.872547050869926
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2321,0.1907,1266.84,59.872547050869926
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2321,0.1907,1217.6999999999998,59.872547050869926
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,1204.25,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,1156.33,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,1168.38,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,1136.8400000000001,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,1009.1100000000001,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,996.1000000000001,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,863.9200000000001,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2477,0.22206,854.6,59.867428466109274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2767,0.2299,808.6600000000001,61.983448178673505
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2767,0.2299,951.7400000000001,61.983448178673505
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2787,0.23251333333333332,703.44,62.31996996020829
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2787,0.23251333333333332,741.96,62.31996996020829
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2797,0.23381999999999997,733.3000000000002,62.692568077988675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2797,0.23381999999999997,772.2900000000002,62.692568077988675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2797,0.23381999999999997,713.5600000000001,62.692568077988675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.2966,0.23057254901960783,656.4000000000001,65.93739000292
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3001,0.23379999999999995,716.21,67.46616811162274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3001,0.23379999999999995,663.2900000000001,67.46616811162274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3001,0.23379999999999995,658.3700000000001,67.46616811162274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3001,0.23379999999999995,709.8900000000001,67.46616811162274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3001,0.23379999999999995,730.8000000000001,67.46616811162274
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3045,0.23379999999999995,726.56,68.22625605987842
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3176,0.23379999999999998,713.3900000000001,73.02954398472369
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3176,0.23379999999999998,724.5700000000002,73.02954398472369
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3239,0.2338,741.49,77.48856532532179
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3239,0.2338,745.19,77.48856532532179
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3264,0.24778571428571428,774.96,78.69649461827466
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3274,0.25338,704.6500000000001,78.09726274819374
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.342,0.2564569892473118,768.0,89.31239014884792
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,750.96,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,724.8100000000001,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,742.8500000000001,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,703.44,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,699.7800000000001,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.346,0.26514,723.5300000000001,89.61931294401307
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3506,0.28472,714.4300000000001,90.94709666302884
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3506,0.28472,702.09,90.94709666302884
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3695,0.28117511961722486,744.5200000000001,107.12683924872171
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3695,0.28117511961722486,760.8500000000001,107.12683924872171
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3715,0.27296,735.0500000000001,106.90082865035518
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3715,0.27296,747.3400000000001,106.90082865035518
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3735,0.2711718721461187,764.6000000000001,106.89529091444528
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3735,0.2711718721461187,745.4200000000001,106.89529091444528
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3903,0.256151598173516,796.1500000000001,111.67710575383937
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3934,0.2612,804.98,113.39582781441871
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3934,0.2612,745.3900000000001,113.39582781441871
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3934,0.2612,749.1500000000001,113.39582781441871
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3934,0.2612,731.5300000000001,113.39582781441871
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.3934,0.2612,740.0,113.39582781441871
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4057,0.24554,759.1200000000001,130.26486260275675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4057,0.24554,774.3600000000001,130.26486260275675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4057,0.24554,813.27,130.26486260275675
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4209,0.2338,825.6000000000001,134.38372976950782
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4209,0.2338,831.73,134.38372976950782
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4209,0.2338,836.4200000000001,134.38372976950782
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4209,0.2338,857.97,134.38372976950782
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4209,0.2338,855.32,134.38372976950782
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.443,0.23772000000000001,829.9200000000001,146.2521489218325
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.443,0.23772000000000001,878.4200000000001,146.2521489218325
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.443,0.23772000000000001,859.3100000000002,146.2521489218325
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.443,0.23772000000000001,955.5,146.2521489218325
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4469,0.2299,953.71,151.33027001288286
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4469,0.2299,1026.72,151.33027001288286
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4469,0.2299,968.8600000000001,151.33027001288286
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4469,0.2299,1003.2900000000001,151.33027001288286
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4469,0.2299,1066.3000000000002,151.33027001288286
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4549,0.22107370892018777,1004.0500000000002,159.97903190669012
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4682,0.2064,996.93,160.02872092016892
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4697,0.15941999999999998,959.3800000000001,160.86691799122954
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4697,0.15941999999999998,980.7500000000001,160.86691799122954
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4697,0.15941999999999998,959.7,160.86691799122954
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4735,0.12025999999999999,971.19,161.72220823535432
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4735,0.12025999999999999,1433.17,161.72220823535432
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4735,0.12025999999999999,1689.98,161.72220823535432
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4935,0.04479211009174319,1732.45,180.85290285510982
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4953,0.03799999999999999,1953.7000000000003,186.3895916222626
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4953,0.03799999999999999,2184.2200000000003,186.3895916222626
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4999,-0.06384000000000001,3911.6400000000003,194.00535493049603
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4999,-0.06384000000000001,4127.63,194.00535493049603
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4999,-0.06384000000000001,4824.030000000001,194.00535493049603
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4999,-0.06384000000000001,5609.31,194.00535493049603
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.4999,-0.06384000000000001,5840.31,194.00535493049603
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5156,-0.31448000000000004,6361.3099999999995,197.04314274513467
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5156,-0.31448000000000004,6570.3099999999995,197.04314274513467
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5156,-0.31448000000000004,6999.16,197.04314274513467
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5156,-0.31448000000000004,7128.16,197.04314274513467
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5312,-0.4601041860465114,7235.389999999999,206.27465083786578
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5328,-0.4750400000000001,8096.7,208.03746468779337
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5328,-0.4750400000000001,8297.61,208.03746468779337
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5369,-0.59252,9118.01,214.95603996452184
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5481,-0.5618095999999999,10605.42,221.62426955810676
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5481,-0.5618095999999999,10901.41,221.62426955810676
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5589,-0.4182636065573769,13651.73,216.10360263831203
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5609,-0.2988472131147537,15412.49,216.29580401109
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.565,-0.06837139240506347,16006.82,226.4308499557325
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.57,0.19435012658227793,19137.67,237.17078385296082
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.57,0.19435012658227793,19998.78,237.17078385296082
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5788,0.6567399999999999,20452.739999999998,259.1217862368588
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5788,0.6567399999999999,20736.739999999998,259.1217862368588
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5949,2.1762,22033.99,271.56350423201764
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.5981,2.827405714285711,23324.88,267.0380389137991
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6001,3.2344092857142828,25761.469999999998,271.36545134773354
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6041,4.048416428571427,26918.469999999998,277.1892041897227
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6061,7.431700000000001,31970.559999999998,279.7594922372225
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6287,10.392945714285716,33865.63,278.7932675937413
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6297,10.523974285714287,34214.81,279.09403153802594
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6327,10.91706,35405.17,279.45198252474944
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6347,12.174153333333333,35649.96,285.72312215151754
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6377,14.059793333333333,37495.02,291.1463669510649
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6407,16.870191428571463,37889.02,308.95298319594525
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6422,18.50658,39169.14,310.95592962599085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6422,18.50658,40504.420000000006,310.95592962599085
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6577,20.556562562277573,41771.399999999994,320.06062953673813
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6577,20.556562562277573,41958.75,320.06062953673813
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6703,25.806280000000005,42705.71,311.33066790597684
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6733,29.36608,44159.2,311.0147661201937
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6733,29.36608,44348.08,311.0147661201937
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.679,32.92978,45490.350000000006,304.86166521863913
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.679,32.92978,46308.350000000006,304.86166521863913
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.6854,33.670575949367084,46885.350000000006,295.7974990616524
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7081,36.29808658227847,47416.21000000001,283.22310538149287
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7106,36.58746,47572.21000000001,286.13954070708576
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7146,40.22164,47873.21000000001,287.05616167166835
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7146,40.22164,48121.21000000001,287.05616167166835
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7146,40.22164,47996.21000000001,287.05616167166835
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7235,43.022157719298264,48719.310000000005,295.3793022454237
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.726,43.808820000000004,48968.310000000005,296.8216259231332
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.729,44.97191333333333,49315.840000000004,297.3965988814835
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.732,46.13500666666667,49779.840000000004,296.46545858782906
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.734,46.91040222222222,49982.840000000004,295.26490539903693
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.738,47.73018535564854,50456.840000000004,294.5244027975033
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.741,48.16227071129707,50901.840000000004,277.56164752937866
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7589,57.52318,50803.840000000004,263.6827492577008
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7589,57.52318,50893.840000000004,263.6827492577008
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7589,57.52318,51727.840000000004,263.6827492577008
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7589,57.52318,52123.840000000004,263.6827492577008
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7706,60.030095031847125,52129.840000000004,268.7866100996772
PT_max_squeeze_001_20260722_153104,max_effort,,1,0.7736,60.67289375796178,52261.840000000004,267.2524016492582
