wall_time,elapsed_s,F1_N,F2_N
2026-07-22T15:52:15.780,3.9183,39.9301,32.7604
2026-07-22T15:52:15.780,3.9183,39.793,32.5646
2026-07-22T15:52:15.788,3.924,39.793,32.7212
2026-07-22T15:52:15.799,3.928,39.8322,32.8779
2026-07-22T15:52:15.803,3.9341,40.028,32.9758
2026-07-22T15:52:15.811,3.9695,40.1259,32.9366
2026-07-22T15:52:15.827,3.9748,40.0867,32.7408
2026-07-22T15:52:15.833,3.9788,39.9105,32.6233
2026-07-22T15:52:15.851,3.9889,39.6559,32.5058
2026-07-22T15:52:15.853,3.9929,39.3426,32.4862
2026-07-22T15:52:15.869,4.0322,39.2839,32.4079
2026-07-22T15:52:15.886,4.0378,39.2643,32.4862
2026-07-22T15:52:15.886,4.0378,39.3035,32.4862
2026-07-22T15:52:15.906,4.0445,39.4014,32.6429
2026-07-22T15:52:15.910,4.0445,39.6755,32.5646
2026-07-22T15:52:15.918,4.0494,40.028,32.6429
2026-07-22T15:52:15.921,4.0899,40.0867,32.7016
2026-07-22T15:52:15.933,4.0929,40.165,32.7995
2026-07-22T15:52:15.951,4.097,40.0084,32.8191
2026-07-22T15:52:15.951,4.098,39.7538,32.8191
2026-07-22T15:52:15.965,4.105,39.5189,32.6821
2026-07-22T15:52:15.972,4.107,39.2839,32.4862
2026-07-22T15:52:16.005,4.1566,39.0489,32.3296
2026-07-22T15:52:16.006,4.1586,38.9706,32.075
2026-07-22T15:52:16.006,4.1606,38.8335,32.0163
2026-07-22T15:52:16.013,4.1646,38.814,31.9771
2026-07-22T15:52:16.025,4.1706,38.8335,31.9967
2026-07-22T15:52:16.031,4.1754,38.7944,32.0946
2026-07-22T15:52:16.066,4.2146,38.814,32.0359
2026-07-22T15:52:16.066,4.2146,38.7552,32.075
2026-07-22T15:52:16.066,4.2195,38.8335,32.075
2026-07-22T15:52:16.075,4.2256,38.8923,31.9576
2026-07-22T15:52:16.087,4.2326,38.8531,31.938
2026-07-22T15:52:16.096,4.2366,38.814,31.9967
2026-07-22T15:52:16.114,4.2791,38.6965,31.9184
2026-07-22T15:52:16.114,4.2791,38.4615,31.9771
2026-07-22T15:52:16.132,4.2791,38.2657,32.0359
2026-07-22T15:52:16.132,4.2791,38.1874,32.0946
2026-07-22T15:52:16.153,4.2926,38.3049,31.9771
2026-07-22T15:52:16.162,4.2956,38.4028,31.9771
2026-07-22T15:52:16.166,4.3334,38.579,31.9576
2026-07-22T15:52:16.194,4.3382,38.5986,31.7226
2026-07-22T15:52:16.194,4.3382,38.4615,31.6639
2026-07-22T15:52:16.194,4.3382,38.4223,31.6834
2026-07-22T15:52:16.200,4.3457,38.2265,31.7813
2026-07-22T15:52:16.216,4.355,38.2265,31.8988
2026-07-22T15:52:16.241,4.3945,38.3832,31.9771
2026-07-22T15:52:16.241,4.3945,38.4811,31.9771
2026-07-22T15:52:16.241,4.3945,38.5398,31.9771
2026-07-22T15:52:16.254,4.4062,38.4419,31.9967
2026-07-22T15:52:16.272,4.4102,38.4615,31.9771
2026-07-22T15:52:16.276,4.4102,38.3244,31.9576
2026-07-22T15:52:16.290,4.4566,38.3244,32.0163
2026-07-22T15:52:16.290,4.4576,38.4419,32.0359
