wall_time,elapsed_s,F1_N,F2_N
2026-07-21T15:53:38.603,0.0788,0.1384,0.0474
2026-07-21T15:53:38.603,0.0788,0.0797,0.0865
2026-07-21T15:53:38.619,0.0965,0.0993,0.0865
2026-07-21T15:53:38.638,0.1012,0.1189,0.0082
2026-07-21T15:53:38.649,0.1106,0.0797,0.067
2026-07-21T15:53:38.651,0.1197,0.1776,0.067
2026-07-21T15:53:38.666,0.1264,0.1384,0.0082
2026-07-21T15:53:38.666,0.1324,0.0797,0.0278
2026-07-21T15:53:38.687,0.1324,0.0797,0.0865
2026-07-21T15:53:38.697,0.1579,0.0993,0.0474
2026-07-21T15:53:38.697,0.1579,0.0601,0.1061
2026-07-21T15:53:38.720,0.1579,0.0993,-0.0309
2026-07-21T15:53:38.729,0.1694,0.0993,0.067
2026-07-21T15:53:38.738,0.1737,0.0993,0.067
2026-07-21T15:53:38.749,0.1737,0.0797,0.0082
2026-07-21T15:53:38.751,0.1737,0.0993,0.0865
2026-07-21T15:53:38.770,0.2057,0.0405,0.0474
2026-07-21T15:53:38.776,0.2088,0.158,0.0082
2026-07-21T15:53:38.788,0.2088,0.0405,0.0865
2026-07-21T15:53:38.797,0.218,0.158,-0.0114
2026-07-21T15:53:38.811,0.2374,0.021,0.0278
2026-07-21T15:53:38.811,0.2374,0.0405,0.0082
2026-07-21T15:53:38.827,0.2374,0.0601,0.0865
2026-07-21T15:53:38.838,0.2374,0.0601,0.0865
2026-07-21T15:53:38.849,0.2535,0.0993,0.0278
2026-07-21T15:53:38.856,0.2535,0.0601,0.0474
2026-07-21T15:53:38.866,0.2848,0.0601,0.0278
2026-07-21T15:53:38.872,0.2848,0.2168,0.067
2026-07-21T15:53:38.888,0.2976,0.7259,0.204
2026-07-21T15:53:38.903,0.3199,2.0574,0.4586
2026-07-21T15:53:38.903,0.3199,4.6224,0.9677
2026-07-21T15:53:38.916,0.3325,9.733,2.3188
2026-07-21T15:53:38.935,0.3498,18.3877,3.8852
2026-07-21T15:53:38.949,0.3681,30.0774,6.6069
2026-07-21T15:53:38.951,0.3681,42.7658,10.2294
2026-07-21T15:53:38.956,0.3801,53.3785,13.3427
2026-07-21T15:53:38.968,0.402,62.2094,15.3008
2026-07-21T15:53:38.968,0.4091,70.6096,16.6715
2026-07-21T15:53:38.987,0.4156,78.3048,17.8071
2026-07-21T15:53:38.999,0.4176,84.5903,18.7078
2026-07-21T15:53:38.999,0.4419,89.7792,19.589
2026-07-21T15:53:39.020,0.4442,94.1848,20.568
2026-07-21T15:53:39.028,0.4442,97.7681,21.3708
2026-07-21T15:53:39.041,0.4442,101.0968,22.2715
2026-07-21T15:53:39.050,0.475,104.1319,22.996
2026-07-21T15:53:39.058,0.4816,106.2857,23.466
2026-07-21T15:53:39.063,0.4865,108.0284,23.8772
2026-07-21T15:53:39.078,0.5067,109.7124,24.1513
2026-07-21T15:53:39.093,0.5067,111.1418,24.3079
2026-07-21T15:53:39.093,0.5067,111.8663,24.3863
2026-07-21T15:53:39.109,0.52,112.9236,24.7191
2026-07-21T15:53:39.117,0.5499,113.6873,25.0324
2026-07-21T15:53:39.125,0.5538,114.3726,25.4045
2026-07-21T15:53:39.139,0.5538,114.7838,25.659
2026-07-21T15:53:39.149,0.5695,114.8817,25.8157
2026-07-21T15:53:39.157,0.5695,114.7055,26.0115
