wall_time,elapsed_s,F1_N,F2_N
2026-07-23T16:01:04.727,125.7042,-1.3086,-0.7033
2026-07-23T16:01:04.727,125.7042,-1.4456,-0.7425
2026-07-23T16:01:04.741,125.7042,-1.2303,-0.7425
2026-07-23T16:01:04.750,125.7356,-1.5436,-0.7425
2026-07-23T16:01:04.755,125.7356,-1.4065,-0.7033
2026-07-23T16:01:04.771,125.7635,-1.5044,-0.8404
2026-07-23T16:01:04.786,125.7655,-1.3869,-0.7229
2026-07-23T16:01:04.786,125.7675,-1.4261,-0.7621
2026-07-23T16:01:04.803,125.7909,-1.3869,-0.7033
2026-07-23T16:01:04.812,125.7909,-1.4456,-0.7033
2026-07-23T16:01:04.820,125.8145,-1.4065,-0.7229
2026-07-23T16:01:04.820,125.8192,-1.4456,-0.7425
2026-07-23T16:01:04.842,125.8192,-1.3673,-0.7033
2026-07-23T16:01:04.852,125.8477,-1.4456,-0.7621
2026-07-23T16:01:04.865,125.8477,-1.3869,-0.7033
2026-07-23T16:01:04.870,125.8477,-1.3869,-0.6642
2026-07-23T16:01:04.883,125.8754,-1.4456,-0.7425
2026-07-23T16:01:04.897,125.8772,-1.4848,-0.625
2026-07-23T16:01:04.898,125.8772,-1.4261,-0.7229
2026-07-23T16:01:04.912,125.8986,-1.4261,-0.7033
2026-07-23T16:01:04.916,125.8986,-1.3673,-0.7033
2026-07-23T16:01:04.928,125.9087,-1.5044,-0.7229
2026-07-23T16:01:04.949,125.9321,-1.3477,-0.7229
2026-07-23T16:01:04.949,125.9321,-1.4848,-0.6838
2026-07-23T16:01:04.959,125.9384,-1.3086,-0.7033
2026-07-23T16:01:04.959,125.9585,-1.5044,-0.7033
2026-07-23T16:01:04.983,125.9585,-1.3282,-0.7229
2026-07-23T16:01:04.989,125.968,-1.4848,-0.7033
2026-07-23T16:01:05.009,125.9919,-1.289,-0.7033
2026-07-23T16:01:05.009,125.9919,-1.5827,-0.7229
2026-07-23T16:01:05.019,126.0209,-1.3477,-0.625
2026-07-23T16:01:05.023,126.0209,-1.524,-0.7033
2026-07-23T16:01:05.043,126.0209,-1.3477,-0.6838
2026-07-23T16:01:05.056,126.0517,-1.5436,-0.7621
2026-07-23T16:01:05.070,126.0517,-1.3869,-0.6838
2026-07-23T16:01:05.072,126.0517,-1.4652,-0.7425
2026-07-23T16:01:05.081,126.0585,-1.3282,-0.7425
2026-07-23T16:01:05.089,126.081,-1.4848,-0.7621
2026-07-23T16:01:05.101,126.081,-1.4456,-0.6838
2026-07-23T16:01:05.109,126.0986,-1.4652,-0.6642
2026-07-23T16:01:05.118,126.0986,-1.4065,-0.7425
2026-07-23T16:01:05.118,126.1132,-1.4456,-0.7621
2026-07-23T16:01:05.132,126.1158,-1.3673,-0.6838
2026-07-23T16:01:05.149,126.1351,-1.4456,-0.6642
2026-07-23T16:01:05.149,126.1351,-1.4456,-0.7033
2026-07-23T16:01:05.167,126.1653,-1.4456,-0.7033
2026-07-23T16:01:05.186,126.1653,-1.3086,-0.6446
2026-07-23T16:01:05.186,126.1653,-1.4652,-0.7033
2026-07-23T16:01:05.196,126.1767,-1.3869,-0.8012
2026-07-23T16:01:05.211,126.1923,-1.4848,-0.7033
2026-07-23T16:01:05.216,126.1923,-1.289,-0.7817
2026-07-23T16:01:05.227,126.2182,-1.4848,-0.6838
2026-07-23T16:01:05.227,126.2182,-1.3673,-0.7229
2026-07-23T16:01:05.250,126.2394,-1.5631,-0.6838
2026-07-23T16:01:05.259,126.2394,-1.289,-0.6838
2026-07-23T16:01:05.269,126.2394,-1.524,-0.7033
2026-07-23T16:01:05.283,126.2742,-1.3282,-0.7229
2026-07-23T16:01:05.290,126.2742,-1.4652,-0.6446
