wall_time,elapsed_s,F1_N,F2_N
2026-07-22T15:38:54.415,53.6492,19.4486,24.4973
2026-07-22T15:38:54.430,53.6804,19.4878,24.4973
2026-07-22T15:38:54.446,53.6804,19.4486,24.5365
2026-07-22T15:38:54.446,53.6804,19.4682,24.556
2026-07-22T15:38:54.462,53.6804,19.4486,24.5952
2026-07-22T15:38:54.478,53.7121,19.4486,24.5365
2026-07-22T15:38:54.478,53.7121,19.4094,24.556
2026-07-22T15:38:54.493,53.7121,19.3898,24.5169
2026-07-22T15:38:54.509,53.7285,19.4094,24.5169
2026-07-22T15:38:54.509,53.7439,19.4094,24.556
2026-07-22T15:38:54.525,53.7439,19.429,24.556
2026-07-22T15:38:54.525,53.7598,19.4486,24.5169
2026-07-22T15:38:54.542,53.7809,19.3311,24.4973
2026-07-22T15:38:54.557,53.7809,19.4486,24.5756
2026-07-22T15:38:54.557,53.7917,19.4878,24.5756
2026-07-22T15:38:54.573,53.7917,19.664,24.6539
2026-07-22T15:38:54.573,53.8076,19.6052,24.6931
2026-07-22T15:38:54.594,53.825,19.6248,24.6735
2026-07-22T15:38:54.605,53.8292,19.7227,24.6931
2026-07-22T15:38:54.605,53.8558,19.5073,24.6735
2026-07-22T15:38:54.621,53.8558,19.5073,24.6148
2026-07-22T15:38:54.638,53.8558,19.5661,24.5756
2026-07-22T15:38:54.642,53.8558,19.6052,24.5756
2026-07-22T15:38:54.653,53.8893,19.6248,24.556
2026-07-22T15:38:54.653,53.8893,19.6052,24.6931
2026-07-22T15:38:54.669,53.8893,19.7031,24.6931
2026-07-22T15:38:54.685,53.9194,19.7423,24.8106
2026-07-22T15:38:54.694,53.9296,19.7815,24.7518
2026-07-22T15:38:54.702,53.9352,19.801,24.7323
2026-07-22T15:38:54.716,53.9511,19.7031,24.8106
2026-07-22T15:38:54.729,53.9511,19.801,24.7323
2026-07-22T15:38:54.732,53.9511,19.8598,24.8693
2026-07-22T15:38:54.748,53.9669,19.8794,24.8106
2026-07-22T15:38:54.748,53.9873,19.9381,24.8302
2026-07-22T15:38:54.764,53.9873,19.9969,24.8693
2026-07-22T15:38:54.780,53.9989,19.9969,24.8889
2026-07-22T15:38:54.780,54.0148,19.9773,25.026
2026-07-22T15:38:54.800,54.0275,20.0556,25.0456
2026-07-22T15:38:54.800,54.0301,20.0948,25.1043
2026-07-22T15:38:54.812,54.0318,20.036,25.163
2026-07-22T15:38:54.828,54.0621,20.0556,25.2218
2026-07-22T15:38:54.828,54.0621,20.036,25.2022
2026-07-22T15:38:54.845,54.0621,20.0556,25.2218
2026-07-22T15:38:54.859,54.0952,20.036,25.2609
2026-07-22T15:38:54.860,54.0952,20.0164,25.3001
2026-07-22T15:38:54.875,54.0952,19.9577,25.3393
2026-07-22T15:38:54.875,54.1306,19.9969,25.2805
2026-07-22T15:38:54.894,54.1422,20.0556,25.2609
2026-07-22T15:38:54.894,54.1422,20.036,25.3001
2026-07-22T15:38:54.908,54.1447,20.1143,25.1826
2026-07-22T15:38:54.924,54.1748,20.0948,25.2022
2026-07-22T15:38:54.940,54.1748,20.0752,25.2022
2026-07-22T15:38:54.944,54.1816,20.0556,25.2218
2026-07-22T15:38:54.958,54.1816,20.0752,25.2414
2026-07-22T15:38:54.971,54.206,20.0556,25.1826
2026-07-22T15:38:54.971,54.206,19.9381,25.2805
2026-07-22T15:38:54.971,54.206,19.9577,25.2022
2026-07-22T15:38:54.995,54.2225,19.801,25.2805
2026-07-22T15:38:55.004,54.2377,19.8206,25.2022
2026-07-22T15:38:55.019,54.2543,19.7227,25.163
2026-07-22T15:38:55.019,54.2543,19.7619,25.1826
2026-07-22T15:38:55.035,54.2543,19.7423,25.0847
2026-07-22T15:38:55.044,54.2859,19.7031,24.9868
2026-07-22T15:38:55.051,54.2859,19.6444,25.0064
2026-07-22T15:38:55.067,54.2859,19.6444,24.9281
2026-07-22T15:38:55.067,54.2859,19.6444,24.8497
2026-07-22T15:38:55.083,54.3174,19.6248,24.8302
2026-07-22T15:38:55.099,54.3316,19.664,24.7714
2026-07-22T15:38:55.099,54.3335,19.6052,24.791
2026-07-22T15:38:55.115,54.3335,19.5073,24.7714
2026-07-22T15:38:55.130,54.3714,19.5465,24.7323
2026-07-22T15:38:55.130,54.3734,19.3898,24.6344
2026-07-22T15:38:55.146,54.375,19.3311,24.6148
2026-07-22T15:38:55.146,54.3913,19.2919,24.556
2026-07-22T15:38:55.165,54.406,19.2919,24.6148
2026-07-22T15:38:55.176,54.406,19.3703,24.5756
2026-07-22T15:38:55.188,54.406,19.3898,24.5952
2026-07-22T15:38:55.204,54.438,19.4094,24.6539
2026-07-22T15:38:55.204,54.438,19.4682,24.6148
2026-07-22T15:38:55.204,54.438,19.3703,24.6539
2026-07-22T15:38:55.219,54.438,19.4094,24.5952
2026-07-22T15:38:55.235,54.478,19.4486,24.5952
2026-07-22T15:38:55.251,54.479,19.5073,24.5365
2026-07-22T15:38:55.251,54.481,19.5465,24.5365
2026-07-22T15:38:55.267,54.4856,19.4682,24.5756
2026-07-22T15:38:55.277,54.5066,19.4682,24.4973
2026-07-22T15:38:55.288,54.5066,19.4878,24.5365
2026-07-22T15:38:55.299,54.5066,19.3507,24.556
2026-07-22T15:38:55.304,54.5382,19.3115,24.4973
2026-07-22T15:38:55.304,54.5382,19.3115,24.5952
2026-07-22T15:38:55.320,54.5382,19.3898,24.5756
2026-07-22T15:38:55.335,54.5747,19.3311,24.5952
2026-07-22T15:38:55.351,54.5825,19.2919,24.6344
2026-07-22T15:38:55.351,54.5825,19.2919,24.556
2026-07-22T15:38:55.351,54.5825,19.2919,24.5365
2026-07-22T15:38:55.367,54.6065,19.3507,24.5365
2026-07-22T15:38:55.387,54.6065,19.3311,24.5365
2026-07-22T15:38:55.395,54.6224,19.429,24.6344
2026-07-22T15:38:55.409,54.6382,19.429,24.6539
2026-07-22T15:38:55.419,54.654,19.5073,24.7714
2026-07-22T15:38:55.419,54.654,19.5857,24.7714
2026-07-22T15:38:55.435,54.654,19.6444,24.7714
2026-07-22T15:38:55.446,54.686,19.664,24.8302
2026-07-22T15:38:55.451,54.686,19.7227,24.9477
2026-07-22T15:38:55.467,54.686,19.7619,25.0456
2026-07-22T15:38:55.467,54.7019,19.7423,24.9868
2026-07-22T15:38:55.483,54.7176,19.7031,25.0847
2026-07-22T15:38:55.495,54.7176,19.6836,25.0651
2026-07-22T15:38:55.499,54.7328,19.7619,25.1239
2026-07-22T15:38:55.515,54.7328,19.8402,25.2022
2026-07-22T15:38:55.515,54.7487,19.8598,25.0456
2026-07-22T15:38:55.531,54.7646,19.7031,25.0651
2026-07-22T15:38:55.546,54.7646,19.7031,25.0064
