wall_time,elapsed_s,F1_N,F2_N
2026-07-22T15:46:49.764,0.001,34.2712,23.5966
2026-07-22T15:46:49.764,0.005,34.2125,23.6749
2026-07-22T15:46:49.764,0.0074,34.1929,23.7141
2026-07-22T15:46:49.775,0.0123,34.0167,23.6553
2026-07-22T15:46:49.792,0.0199,33.8992,23.6162
2026-07-22T15:46:49.792,0.0226,33.6642,23.5574
2026-07-22T15:46:49.810,0.0287,33.6251,23.5378
2026-07-22T15:46:49.814,0.0316,33.6446,23.5378
2026-07-22T15:46:49.849,0.0886,33.723,23.5183
2026-07-22T15:46:49.849,0.0941,33.5859,23.5378
2026-07-22T15:46:49.849,0.0951,33.5076,23.4987
2026-07-22T15:46:49.849,0.0974,33.5663,23.5378
2026-07-22T15:46:49.870,0.1044,33.7425,23.6945
2026-07-22T15:46:49.871,0.1095,33.9775,23.812
2026-07-22T15:46:49.877,0.115,34.2712,23.9099
2026-07-22T15:46:49.890,0.1241,34.1537,24.0665
2026-07-22T15:46:49.902,0.1312,34.3104,24.0861
2026-07-22T15:46:49.907,0.1391,34.33,24.1448
2026-07-22T15:46:49.940,0.1861,34.3691,24.2427
2026-07-22T15:46:49.940,0.1899,34.4475,24.3211
2026-07-22T15:46:49.940,0.1899,34.5845,24.4386
2026-07-22T15:46:49.940,0.2021,34.6433,24.5365
2026-07-22T15:46:49.966,0.2142,34.7607,24.6148
2026-07-22T15:46:49.973,0.2204,34.7803,24.5952
2026-07-22T15:46:49.984,0.2228,34.6041,24.5952
2026-07-22T15:46:49.994,0.2228,34.3691,24.4386
2026-07-22T15:46:50.006,0.234,34.2908,24.419
2026-07-22T15:46:50.006,0.234,34.3495,24.3994
2026-07-22T15:46:50.027,0.2905,34.2908,24.3406
2026-07-22T15:46:50.041,0.2945,34.3887,24.4777
2026-07-22T15:46:50.041,0.2945,34.4083,24.4777
2026-07-22T15:46:50.041,0.2965,34.4866,24.556
2026-07-22T15:46:50.060,0.302,34.5258,24.4973
2026-07-22T15:46:50.072,0.3106,34.6237,24.5756
2026-07-22T15:46:50.084,0.3137,34.8586,24.7518
2026-07-22T15:46:50.090,0.318,34.937,24.9672
2026-07-22T15:46:50.093,0.323,34.9566,25.1435
2026-07-22T15:46:50.113,0.3398,34.8782,25.0456
2026-07-22T15:46:50.113,0.3968,34.7216,25.1435
2026-07-22T15:46:50.124,0.4058,34.6433,25.1826
2026-07-22T15:46:50.140,0.4109,34.8195,25.1043
2026-07-22T15:46:50.140,0.4129,34.5649,25.0064
2026-07-22T15:46:50.168,0.4256,34.5062,25.0064
2026-07-22T15:46:50.168,0.4297,34.33,24.8889
2026-07-22T15:46:50.181,0.4337,34.2125,24.8497
2026-07-22T15:46:50.195,0.4417,34.2516,24.8106
2026-07-22T15:46:50.212,0.4457,34.1733,24.7518
2026-07-22T15:46:50.212,0.4477,34.2516,24.7714
2026-07-22T15:46:50.253,0.4941,34.4475,24.8693
2026-07-22T15:46:50.261,0.5025,34.5649,25.1043
2026-07-22T15:46:50.261,0.504,34.7412,25.2218
2026-07-22T15:46:50.261,0.504,34.8195,25.398
2026-07-22T15:46:50.261,0.504,34.8586,25.4372
2026-07-22T15:46:50.287,0.5108,34.8195,25.4959
2026-07-22T15:46:50.294,0.5108,34.7803,25.5155
2026-07-22T15:46:50.302,0.5216,34.7412,25.5547
2026-07-22T15:46:50.314,0.5236,34.6628,25.4959
2026-07-22T15:46:50.316,0.5236,34.6041,25.4176
2026-07-22T15:46:50.318,0.5236,34.5454,25.4959
2026-07-22T15:46:50.339,0.5791,34.6041,25.3588
2026-07-22T15:46:50.360,0.5848,34.6041,25.2414
2026-07-22T15:46:50.361,0.5868,34.467,25.1826
2026-07-22T15:46:50.361,0.5868,34.3691,25.1043
2026-07-22T15:46:50.364,0.5957,34.2908,25.1826
2026-07-22T15:46:50.381,0.6055,34.467,25.1826
2026-07-22T15:46:50.381,0.6131,34.6041,25.2805
2026-07-22T15:46:50.401,0.6266,34.7803,25.3784
2026-07-22T15:46:50.422,0.6762,34.7412,25.398
2026-07-22T15:46:50.441,0.6819,34.6237,25.5547
2026-07-22T15:46:50.441,0.6859,34.6041,25.6134
2026-07-22T15:46:50.441,0.6879,34.5649,25.6917
2026-07-22T15:46:50.457,0.6951,34.4866,25.6917
2026-07-22T15:46:50.462,0.7053,34.4475,25.7309
2026-07-22T15:46:50.477,0.7112,34.3887,25.7113
2026-07-22T15:46:50.477,0.713,34.4279,25.6526
2026-07-22T15:46:50.491,0.715,34.3495,25.5547
2026-07-22T15:46:50.499,0.7226,34.33,25.4372
2026-07-22T15:46:50.539,0.7821,34.2125,25.4176
2026-07-22T15:46:50.541,0.7864,34.1733,25.5938
2026-07-22T15:46:50.541,0.7884,34.3691,25.7309
2026-07-22T15:46:50.541,0.7922,34.467,25.7505
2026-07-22T15:46:50.554,0.8006,34.4279,25.77
2026-07-22T15:46:50.563,0.8046,34.3887,25.8679
2026-07-22T15:46:50.575,0.8081,34.2908,25.8288
2026-07-22T15:46:50.581,0.8112,34.2712,25.9071
2026-07-22T15:46:50.596,0.8152,34.2516,25.9854
