wall_time,elapsed_s,F1_N,F2_N
2026-07-21T15:57:29.649,0.0317,5.1562,5.8006
2026-07-21T15:57:29.665,0.0475,5.1758,5.7223
2026-07-21T15:57:29.665,0.0475,4.9604,5.5852
2026-07-21T15:57:29.681,0.0537,5.117,5.7419
2026-07-21T15:57:29.681,0.0537,5.0387,5.6048
2026-07-21T15:57:29.713,0.079,4.9996,5.5265
2026-07-21T15:57:29.713,0.079,4.9996,5.6635
2026-07-21T15:57:29.713,0.079,5.0191,5.6244
2026-07-21T15:57:29.734,0.079,5.0779,5.644
2026-07-21T15:57:29.760,0.1265,5.0975,5.644
2026-07-21T15:57:29.760,0.1265,5.1562,5.5656
2026-07-21T15:57:29.760,0.1265,5.0779,5.6048
2026-07-21T15:57:29.760,0.1265,5.0975,5.5656
2026-07-21T15:57:29.776,0.159,4.9996,5.5852
2026-07-21T15:57:29.792,0.159,5.117,5.5656
2026-07-21T15:57:29.792,0.159,4.9996,5.5656
2026-07-21T15:57:29.807,0.1792,4.9604,5.6048
2026-07-21T15:57:29.807,0.1792,4.98,5.5265
2026-07-21T15:57:29.840,0.2055,5.0583,5.7223
2026-07-21T15:57:29.840,0.2055,5.1562,5.5852
2026-07-21T15:57:29.840,0.2055,5.0583,5.6635
2026-07-21T15:57:29.860,0.2212,4.98,5.5265
2026-07-21T15:57:29.871,0.254,4.8233,5.4677
2026-07-21T15:57:29.886,0.254,4.9996,5.3502
2026-07-21T15:57:29.886,0.254,4.8625,5.4873
2026-07-21T15:57:29.902,0.254,5.0191,5.6048
2026-07-21T15:57:29.902,0.291,5.0975,5.5461
2026-07-21T15:57:29.918,0.291,5.0387,5.6244
2026-07-21T15:57:29.934,0.291,5.0583,5.5461
2026-07-21T15:57:29.935,0.3066,4.9996,5.5656
2026-07-21T15:57:29.972,0.3426,5.0779,5.5265
2026-07-21T15:57:29.972,0.3437,4.9212,5.4482
2026-07-21T15:57:29.972,0.3437,5.0975,5.3698
2026-07-21T15:57:29.972,0.3458,4.7058,5.4677
2026-07-21T15:57:30.004,0.3802,4.8821,5.4873
2026-07-21T15:57:30.004,0.3852,4.9212,5.6048
2026-07-21T15:57:30.004,0.3852,5.0975,5.7614
2026-07-21T15:57:30.023,0.3852,4.98,5.4482
2026-07-21T15:57:30.027,0.3852,4.98,5.6048
2026-07-21T15:57:30.050,0.4167,4.8429,5.4286
2026-07-21T15:57:30.050,0.4167,5.1366,5.4677
2026-07-21T15:57:30.066,0.4167,4.9996,5.4286
2026-07-21T15:57:30.066,0.4325,4.9017,5.5852
2026-07-21T15:57:30.098,0.4641,4.8821,5.5069
2026-07-21T15:57:30.098,0.4641,5.0583,5.6635
2026-07-21T15:57:30.098,0.4641,5.1366,5.5069
2026-07-21T15:57:30.113,0.4641,4.8429,5.5265
2026-07-21T15:57:30.113,0.4959,5.1758,5.5265
2026-07-21T15:57:30.138,0.4959,4.9212,5.4286
2026-07-21T15:57:30.138,0.4959,5.0387,5.4677
2026-07-21T15:57:30.145,0.5117,4.8429,5.3698
2026-07-21T15:57:30.177,0.5446,4.8429,5.5069
2026-07-21T15:57:30.177,0.5446,4.9408,5.6244
2026-07-21T15:57:30.177,0.5446,5.0583,5.7223
2026-07-21T15:57:30.192,0.5541,5.2149,5.4482
