wall_time,elapsed_s,F1_N,F2_N
2026-07-23T15:59:06.965,7.9457,-2.3464,0.1582
2026-07-23T15:59:06.988,7.9772,-2.1897,0.1582
2026-07-23T15:59:06.988,7.9772,-2.3464,0.1778
2026-07-23T15:59:07.012,7.9931,-2.4051,0.1191
2026-07-23T15:59:07.018,7.9931,-2.268,0.1191
2026-07-23T15:59:07.018,8.0076,-2.4051,0.0995
2026-07-23T15:59:07.041,8.0238,-2.2289,0.1191
2026-07-23T15:59:07.044,8.0238,-2.4247,0.0995
2026-07-23T15:59:07.044,8.0238,-2.3659,0.1974
2026-07-23T15:59:07.075,8.0571,-2.3268,0.1386
2026-07-23T15:59:07.075,8.0571,-2.268,0.0995
2026-07-23T15:59:07.075,8.0571,-2.3268,0.1191
2026-07-23T15:59:07.108,8.0868,-2.3659,0.1191
2026-07-23T15:59:07.108,8.0868,-2.3855,0.1582
2026-07-23T15:59:07.108,8.091,-2.268,0.1386
2026-07-23T15:59:07.122,8.1079,-2.4051,0.1386
2026-07-23T15:59:07.122,8.1079,-2.268,0.1386
2026-07-23T15:59:07.143,8.1413,-2.3659,0.1191
2026-07-23T15:59:07.159,8.1447,-2.2876,0.1191
2026-07-23T15:59:07.159,8.1447,-2.3464,0.1191
2026-07-23T15:59:07.174,8.1757,-2.4051,0.1582
2026-07-23T15:59:07.189,8.1757,-2.4247,0.1386
2026-07-23T15:59:07.196,8.1757,-2.4247,0.1191
2026-07-23T15:59:07.210,8.2054,-2.3268,0.1191
2026-07-23T15:59:07.217,8.2076,-2.3072,0.0995
2026-07-23T15:59:07.217,8.2081,-2.4051,0.1582
2026-07-23T15:59:07.232,8.2281,-2.3464,0.1386
2026-07-23T15:59:07.252,8.238,-2.4443,0.1582
2026-07-23T15:59:07.257,8.238,-2.3072,0.1778
2026-07-23T15:59:07.270,8.2609,-2.2289,0.1386
2026-07-23T15:59:07.279,8.2609,-2.3268,0.1386
2026-07-23T15:59:07.279,8.2609,-2.2485,0.1582
2026-07-23T15:59:07.289,8.2914,-2.3855,0.1778
2026-07-23T15:59:07.312,8.2914,-2.3072,0.1778
2026-07-23T15:59:07.312,8.3008,-2.268,0.217
2026-07-23T15:59:07.330,8.3239,-2.3268,0.1778
2026-07-23T15:59:07.342,8.3239,-2.2876,0.1582
2026-07-23T15:59:07.342,8.3239,-2.3464,0.0799
2026-07-23T15:59:07.352,8.3239,-2.2876,0.1974
2026-07-23T15:59:07.375,8.3571,-2.2876,0.0407
2026-07-23T15:59:07.375,8.3571,-2.3464,0.1778
2026-07-23T15:59:07.375,8.3571,-2.3464,0.1582
2026-07-23T15:59:07.393,8.3856,-2.3855,0.0995
2026-07-23T15:59:07.405,8.3902,-2.3464,0.1191
2026-07-23T15:59:07.408,8.3941,-2.3072,0.0603
2026-07-23T15:59:07.436,8.4172,-2.4247,0.1778
2026-07-23T15:59:07.436,8.4172,-2.2289,0.0995
2026-07-23T15:59:07.445,8.423,-2.503,0.1191
2026-07-23T15:59:07.452,8.4525,-2.3464,0.1582
2026-07-23T15:59:07.468,8.4525,-2.3659,0.0799
2026-07-23T15:59:07.474,8.457,-2.3464,0.0603
2026-07-23T15:59:07.489,8.4804,-2.3072,0.0799
2026-07-23T15:59:07.501,8.4804,-2.3855,0.0995
2026-07-23T15:59:07.508,8.4905,-2.3855,0.1191
2026-07-23T15:59:07.516,8.5118,-2.3855,0.0603
2026-07-23T15:59:07.531,8.5176,-2.4051,0.1191
2026-07-23T15:59:07.531,8.5176,-2.2876,0.1191
2026-07-23T15:59:07.541,8.5234,-2.4247,0.0407
2026-07-23T15:59:07.563,8.5491,-2.3464,0.1191
2026-07-23T15:59:07.563,8.5491,-2.3072,0.0799
2026-07-23T15:59:07.574,8.5747,-2.3855,0.0995
2026-07-23T15:59:07.594,8.5747,-2.3464,0.1386
2026-07-23T15:59:07.594,8.5747,-2.4247,0.1582
2026-07-23T15:59:07.602,8.5747,-2.4051,0.0799
2026-07-23T15:59:07.625,8.6095,-2.3072,0.0603
2026-07-23T15:59:07.625,8.6095,-2.4051,0.1386
2026-07-23T15:59:07.625,8.6095,-2.268,0.1191
2026-07-23T15:59:07.657,8.6385,-2.3855,0.0603
2026-07-23T15:59:07.657,8.6385,-2.3268,0.1582
2026-07-23T15:59:07.660,8.657,-2.3268,0.1191
2026-07-23T15:59:07.685,8.657,-2.3855,0.1386
2026-07-23T15:59:07.685,8.67,-2.3072,0.0995
2026-07-23T15:59:07.693,8.6981,-2.3072,0.0995
2026-07-23T15:59:07.708,8.6981,-2.2485,0.1191
2026-07-23T15:59:07.708,8.6981,-2.3268,0.0995
2026-07-23T15:59:07.724,8.7016,-2.4443,0.1974
2026-07-23T15:59:07.741,8.7238,-2.3268,0.1191
2026-07-23T15:59:07.741,8.7238,-2.3855,0.1582
2026-07-23T15:59:07.752,8.7484,-2.2485,0.1191
2026-07-23T15:59:07.775,8.7593,-2.4051,0.0995
2026-07-23T15:59:07.775,8.7593,-2.3464,0.1386
2026-07-23T15:59:07.785,8.7641,-2.3268,0.0603
2026-07-23T15:59:07.799,8.7903,-2.4247,0.1778
2026-07-23T15:59:07.799,8.7903,-2.268,0.1191
2026-07-23T15:59:07.815,8.7956,-2.3464,0.0799
2026-07-23T15:59:07.831,8.8117,-2.4051,0.0603
2026-07-23T15:59:07.831,8.8235,-2.2876,0.1191
2026-07-23T15:59:07.846,8.8235,-2.3659,0.1191
2026-07-23T15:59:07.852,8.8429,-2.3072,0.1386
2026-07-23T15:59:07.863,8.8429,-2.3855,0.1191
2026-07-23T15:59:07.874,8.8568,-2.3659,0.1191
2026-07-23T15:59:07.894,8.8844,-2.2485,0.0799
2026-07-23T15:59:07.894,8.8844,-2.4247,0.0799
2026-07-23T15:59:07.894,8.8844,-2.268,0.1582
2026-07-23T15:59:07.910,8.9137,-2.3268,0.0603
2026-07-23T15:59:07.925,8.9137,-2.3464,0.1582
2026-07-23T15:59:07.935,8.9137,-2.3268,0.1191
2026-07-23T15:59:07.948,8.9389,-2.3855,0.0995
2026-07-23T15:59:07.961,8.9389,-2.2876,0.1191
2026-07-23T15:59:07.965,8.9505,-2.3659,0.1191
2026-07-23T15:59:07.978,8.969,-2.3659,0.1386
2026-07-23T15:59:07.990,8.969,-2.2876,0.1582
2026-07-23T15:59:07.990,8.969,-2.3659,0.0995
2026-07-23T15:59:08.008,9.0108,-2.2876,0.1778
2026-07-23T15:59:08.020,9.0108,-2.3659,0.1386
2026-07-23T15:59:08.020,9.0108,-2.3464,0.1582
2026-07-23T15:59:08.020,9.039,-2.268,0.0995
2026-07-23T15:59:08.051,9.039,-2.3268,0.1386
2026-07-23T15:59:08.051,9.039,-2.3072,0.217
2026-07-23T15:59:08.062,9.0473,-2.3268,0.1191
2026-07-23T15:59:08.076,9.0631,-2.3268,0.1386
2026-07-23T15:59:08.085,9.0788,-2.2876,0.1386
2026-07-23T15:59:08.098,9.0788,-2.3659,0.1778
2026-07-23T15:59:08.108,9.0947,-2.2876,0.1582
2026-07-23T15:59:08.114,9.0947,-2.2876,0.1191
2026-07-23T15:59:08.130,9.0947,-2.2876,0.1778
2026-07-23T15:59:08.130,9.1349,-2.268,0.1191
2026-07-23T15:59:08.146,9.1349,-2.3855,0.1191
2026-07-23T15:59:08.146,9.1349,-2.3072,0.217
2026-07-23T15:59:08.169,9.1663,-2.3072,0.0995
2026-07-23T15:59:08.177,9.1663,-2.3659,0.1191
2026-07-23T15:59:08.186,9.1663,-2.2485,0.0995
2026-07-23T15:59:08.197,9.1904,-2.3659,0.1191
2026-07-23T15:59:08.209,9.1904,-2.3072,0.1582
2026-07-23T15:59:08.217,9.1904,-2.3268,0.0799
2026-07-23T15:59:08.227,9.2239,-2.4247,0.1778
2026-07-23T15:59:08.241,9.2239,-2.268,0.1386
2026-07-23T15:59:08.241,9.2239,-2.3659,0.0799
2026-07-23T15:59:08.241,9.2239,-2.2876,0.1582
2026-07-23T15:59:08.262,9.26,-2.3268,0.1386
2026-07-23T15:59:08.275,9.26,-2.3659,0.1582
2026-07-23T15:59:08.275,9.2656,-2.268,0.0995
2026-07-23T15:59:08.304,9.2904,-2.3268,0.1191
2026-07-23T15:59:08.304,9.2904,-2.2289,0.1582
2026-07-23T15:59:08.316,9.2904,-2.3659,0.0995
2026-07-23T15:59:08.328,9.3158,-2.3072,0.1386
2026-07-23T15:59:08.337,9.3158,-2.2289,0.2561
2026-07-23T15:59:08.341,9.3237,-2.3464,0.1778
2026-07-23T15:59:08.356,9.3475,-2.2289,0.1582
2026-07-23T15:59:08.367,9.3475,-2.3268,0.1191
2026-07-23T15:59:08.374,9.3475,-2.3268,0.1582
2026-07-23T15:59:08.383,9.3789,-2.268,0.1191
2026-07-23T15:59:08.398,9.3816,-2.268,0.0799
2026-07-23T15:59:08.408,9.3816,-2.2093,0.1778
2026-07-23T15:59:08.414,9.3947,-2.3855,0.0995
2026-07-23T15:59:08.414,9.3947,-2.2876,0.2365
2026-07-23T15:59:08.436,9.4266,-2.2876,0.1582
2026-07-23T15:59:08.446,9.4351,-2.3072,0.1191
2026-07-23T15:59:08.446,9.4351,-2.2485,0.1778
2026-07-23T15:59:08.463,9.4582,-2.2876,0.1974
2026-07-23T15:59:08.477,9.464,-2.3464,0.1778
2026-07-23T15:59:08.486,9.464,-2.2093,0.1386
2026-07-23T15:59:08.509,9.4906,-2.3072,0.1582
2026-07-23T15:59:08.509,9.4906,-2.268,0.1778
2026-07-23T15:59:08.515,9.4906,-2.3464,0.1778
2026-07-23T15:59:08.527,9.5123,-2.2093,0.1778
2026-07-23T15:59:08.540,9.5211,-2.1897,0.1582
2026-07-23T15:59:08.541,9.5238,-2.3464,0.1778
2026-07-23T15:59:08.541,9.5392,-2.2093,0.1778
2026-07-23T15:59:08.563,9.5392,-2.3268,0.1386
2026-07-23T15:59:08.575,9.5529,-2.3464,0.1974
2026-07-23T15:59:08.588,9.5764,-2.2289,0.1386
2026-07-23T15:59:08.590,9.5764,-2.3268,0.1582
2026-07-23T15:59:08.604,9.5844,-2.1897,0.217
2026-07-23T15:59:08.626,9.6001,-2.4051,0.1582
2026-07-23T15:59:08.626,9.6001,-2.2876,0.1386
2026-07-23T15:59:08.635,9.6158,-2.2485,0.1191
2026-07-23T15:59:08.647,9.6393,-2.3464,0.1582
2026-07-23T15:59:08.651,9.6393,-2.2876,0.1191
2026-07-23T15:59:08.667,9.6393,-2.3072,0.1582
2026-07-23T15:59:08.686,9.6629,-2.268,0.1778
2026-07-23T15:59:08.686,9.6629,-2.2289,0.0995
2026-07-23T15:59:08.690,9.674,-2.2485,0.1582
2026-07-23T15:59:08.714,9.7002,-2.2485,0.217
2026-07-23T15:59:08.714,9.7002,-2.4051,0.1191
2026-07-23T15:59:08.728,9.7002,-2.2876,0.1778
2026-07-23T15:59:08.745,9.7282,-2.268,0.1191
2026-07-23T15:59:08.745,9.7282,-2.3464,0.1582
2026-07-23T15:59:08.757,9.7282,-2.2876,0.1778
2026-07-23T15:59:08.777,9.7422,-2.3464,0.1974
2026-07-23T15:59:08.777,9.7579,-2.3072,0.1778
2026-07-23T15:59:08.779,9.7605,-2.3268,0.0995
2026-07-23T15:59:08.793,9.7883,-2.3659,0.1191
2026-07-23T15:59:08.793,9.7883,-2.3072,0.1191
2026-07-23T15:59:08.824,9.8133,-2.4051,0.0995
2026-07-23T15:59:08.824,9.82,-2.2876,0.1778
2026-07-23T15:59:08.839,9.82,-2.3464,0.1582
2026-07-23T15:59:08.841,9.844,-2.3659,0.1386
2026-07-23T15:59:08.864,9.8514,-2.3464,0.1191
2026-07-23T15:59:08.864,9.8514,-2.3464,0.1582
2026-07-23T15:59:08.874,9.8544,-2.3268,0.1386
2026-07-23T15:59:08.886,9.867,-2.2876,0.1191
2026-07-23T15:59:08.895,9.867,-2.4247,0.1778
2026-07-23T15:59:08.905,9.8838,-2.1897,0.0995
2026-07-23T15:59:08.918,9.8988,-2.3659,0.0603
2026-07-23T15:59:08.918,9.8988,-2.268,0.1778
2026-07-23T15:59:08.936,9.9137,-2.3464,0.0995
2026-07-23T15:59:08.950,9.9399,-2.3659,0.1778
2026-07-23T15:59:08.950,9.9399,-2.268,0.1386
2026-07-23T15:59:08.964,9.9428,-2.3464,0.1386
2026-07-23T15:59:08.981,9.9691,-2.3268,0.1778
2026-07-23T15:59:08.981,9.9691,-2.3464,0.0603
2026-07-23T15:59:08.997,9.9992,-2.4051,0.1974
