wall_time,elapsed_s,F1_N,F2_N
2026-07-21T16:19:42.411,0.0479,-1.2759,-0.7178
2026-07-21T16:19:42.411,0.0479,-1.2759,-0.7766
2026-07-21T16:19:42.411,0.053,-1.315,-0.6787
2026-07-21T16:19:42.411,0.053,-1.2759,-0.6982
2026-07-21T16:19:42.443,0.053,-1.2171,-0.7374
2026-07-21T16:19:42.443,0.0636,-1.2563,-0.7374
2026-07-21T16:19:42.443,0.0636,-1.2759,-0.6982
2026-07-21T16:19:42.443,0.0636,-1.2955,-0.6982
2026-07-21T16:19:42.474,0.1111,-1.2955,-0.6982
2026-07-21T16:19:42.474,0.1111,-1.3346,-0.6982
2026-07-21T16:19:42.474,0.1111,-1.1976,-0.6787
2026-07-21T16:19:42.496,0.1111,-1.2759,-0.757
2026-07-21T16:19:42.496,0.1111,-1.2563,-0.7374
2026-07-21T16:19:42.506,0.1583,-1.2759,-0.6982
2026-07-21T16:19:42.538,0.1583,-1.2367,-0.7962
2026-07-21T16:19:42.538,0.1583,-1.3346,-0.757
2026-07-21T16:19:42.538,0.1583,-1.2367,-0.6982
2026-07-21T16:19:42.554,0.1755,-1.2367,-0.7766
2026-07-21T16:19:42.554,0.1755,-1.315,-0.7374
2026-07-21T16:19:42.570,0.2058,-1.2955,-0.7766
2026-07-21T16:19:42.601,0.2216,-1.1584,-0.7374
2026-07-21T16:19:42.601,0.2216,-1.315,-0.7962
2026-07-21T16:19:42.601,0.2216,-1.315,-0.757
2026-07-21T16:19:42.617,0.2216,-1.2955,-0.6787
2026-07-21T16:19:42.618,0.2216,-1.2367,-0.7374
2026-07-21T16:19:42.648,0.2691,-1.2367,-0.757
2026-07-21T16:19:42.648,0.2691,-1.2759,-0.757
2026-07-21T16:19:42.648,0.2691,-1.2563,-0.7374
2026-07-21T16:19:42.664,0.2691,-1.2759,-0.7766
2026-07-21T16:19:42.664,0.2889,-1.315,-0.6982
2026-07-21T16:19:42.696,0.3165,-1.2955,-0.7374
