wall_time,elapsed_s,F1_N,F2_N
2026-07-23T16:01:49.712,170.7086,-1.8373,-0.9579
2026-07-23T16:01:49.728,170.7086,-1.9352,-0.8991
2026-07-23T16:01:49.733,170.7086,-1.9352,-0.86
2026-07-23T16:01:49.733,170.7086,-1.8764,-0.9187
2026-07-23T16:01:49.759,170.7408,-1.8764,-0.8796
2026-07-23T16:01:49.759,170.7408,-1.9547,-0.8991
2026-07-23T16:01:49.759,170.7408,-1.8568,-0.8012
2026-07-23T16:01:49.792,170.7722,-1.896,-0.9187
2026-07-23T16:01:49.792,170.7722,-1.8764,-0.9187
2026-07-23T16:01:49.792,170.7722,-1.9156,-0.9187
2026-07-23T16:01:49.807,170.8074,-1.8373,-0.8404
2026-07-23T16:01:49.823,170.8074,-1.8568,-0.9579
2026-07-23T16:01:49.823,170.8074,-1.896,-0.86
2026-07-23T16:01:49.844,170.8355,-1.9156,-0.9187
2026-07-23T16:01:49.858,170.8355,-1.7785,-0.8796
2026-07-23T16:01:49.858,170.8486,-1.9156,-0.8796
2026-07-23T16:01:49.870,170.8684,-1.8764,-0.9579
2026-07-23T16:01:49.886,170.8684,-1.896,-0.8796
2026-07-23T16:01:49.886,170.8684,-1.8177,-0.8404
2026-07-23T16:01:49.902,170.9095,-1.9743,-0.8991
2026-07-23T16:01:49.919,170.9109,-1.8177,-0.86
2026-07-23T16:01:49.919,170.9144,-1.9156,-0.9187
2026-07-23T16:01:49.919,170.9144,-1.8764,-0.8208
2026-07-23T16:01:49.944,170.9457,-1.9547,-0.8991
2026-07-23T16:01:49.958,170.9457,-1.8568,-0.8991
2026-07-23T16:01:49.965,170.9457,-1.9547,-0.9383
2026-07-23T16:01:49.965,170.9457,-1.8764,-0.8404
2026-07-23T16:01:49.993,170.9771,-1.9547,-0.8796
2026-07-23T16:01:49.993,170.9771,-1.896,-0.9187
2026-07-23T16:01:49.996,170.9771,-1.9352,-0.8991
2026-07-23T16:01:50.012,171.0155,-1.9352,-0.8991
2026-07-23T16:01:50.025,171.0155,-1.8568,-0.8991
2026-07-23T16:01:50.028,171.0155,-1.8568,-0.86
2026-07-23T16:01:50.028,171.0417,-1.9156,-0.9383
2026-07-23T16:01:50.060,171.0417,-1.8764,-0.8404
2026-07-23T16:01:50.060,171.0417,-1.9352,-0.8991
2026-07-23T16:01:50.066,171.0572,-1.8568,-0.8991
2026-07-23T16:01:50.076,171.0889,-1.9352,-0.9187
2026-07-23T16:01:50.092,171.0889,-1.896,-0.8991
2026-07-23T16:01:50.092,171.0942,-1.8764,-0.9383
2026-07-23T16:01:50.108,171.1013,-1.896,-0.8991
2026-07-23T16:01:50.124,171.1282,-1.9156,-0.9579
2026-07-23T16:01:50.124,171.1282,-1.8764,-0.86
2026-07-23T16:01:50.145,171.1365,-1.8764,-0.9383
2026-07-23T16:01:50.152,171.1406,-1.9352,-0.86
2026-07-23T16:01:50.156,171.1688,-1.8177,-0.9579
2026-07-23T16:01:50.179,171.1688,-1.896,-0.9187
2026-07-23T16:01:50.186,171.1823,-1.8568,-0.86
2026-07-23T16:01:50.191,171.1849,-1.8373,-0.86
2026-07-23T16:01:50.207,171.2011,-1.7785,-0.86
2026-07-23T16:01:50.220,171.2168,-1.9156,-0.8991
