wall_time,elapsed_s,F1_N,F2_N
2026-07-20T17:37:29.787,0.0252,-0.1498,-0.4337
2026-07-20T17:37:29.803,0.0252,-0.2085,-0.4729
2026-07-20T17:37:29.803,0.0472,-0.1302,-0.4141
2026-07-20T17:37:29.818,0.0472,-0.1302,-0.3946
2026-07-20T17:37:29.832,0.0472,-0.1694,-0.4337
2026-07-20T17:37:29.839,0.0632,-0.1302,-0.4141
2026-07-20T17:37:29.850,0.0632,-0.1302,-0.4533
2026-07-20T17:37:29.866,0.0946,-0.1498,-0.3946
2026-07-20T17:37:29.866,0.0946,-0.1694,-0.375
2026-07-20T17:37:29.886,0.1103,-0.1498,-0.3946
2026-07-20T17:37:29.886,0.1103,-0.1106,-0.3358
2026-07-20T17:37:29.901,0.1103,-0.1694,-0.4337
2026-07-20T17:37:29.913,0.1291,-0.0911,-0.4141
2026-07-20T17:37:29.913,0.1291,-0.1106,-0.4337
2026-07-20T17:37:29.932,0.1616,-0.1498,-0.4141
2026-07-20T17:37:29.932,0.1626,-0.1106,-0.375
2026-07-20T17:37:29.960,0.182,-0.1302,-0.4337
2026-07-20T17:37:29.964,0.182,-0.1694,-0.4141
2026-07-20T17:37:29.967,0.2046,-0.0911,-0.4925
2026-07-20T17:37:29.985,0.2046,-0.1498,-0.4533
2026-07-20T17:37:29.992,0.2046,-0.2281,-0.4337
2026-07-20T17:37:30.007,0.2327,-0.1498,-0.4533
2026-07-20T17:37:30.007,0.2364,-0.326,-0.4141
2026-07-20T17:37:30.023,0.2521,-0.1302,-0.4141
2026-07-20T17:37:30.032,0.2521,-0.1498,-0.3946
2026-07-20T17:37:30.045,0.268,-0.0911,-0.4337
2026-07-20T17:37:30.055,0.268,-0.1694,-0.3946
2026-07-20T17:37:30.063,0.268,-0.0127,-0.3554
2026-07-20T17:37:30.071,0.2995,-0.0911,-0.4141
2026-07-20T17:37:30.071,0.2995,-0.0911,-0.3554
2026-07-20T17:37:30.086,0.3152,-0.0911,-0.4533
2026-07-20T17:37:30.102,0.3152,-0.1106,-0.375
2026-07-20T17:37:30.102,0.3439,-0.0715,-0.3946
2026-07-20T17:37:30.118,0.3439,-0.1498,-0.3554
2026-07-20T17:37:30.134,0.3625,-0.1302,-0.3358
2026-07-20T17:37:30.134,0.3625,-0.1302,-0.4141
2026-07-20T17:37:30.149,0.3784,-0.0911,-0.375
2026-07-20T17:37:30.165,0.3784,-0.0911,-0.4533
2026-07-20T17:37:30.165,0.3784,-0.1498,-0.3946
2026-07-20T17:37:30.181,0.4101,-0.1302,-0.4337
2026-07-20T17:37:30.181,0.4101,-0.1498,-0.3946
2026-07-20T17:37:30.202,0.4294,-0.1302,-0.3946
2026-07-20T17:37:30.213,0.4294,-0.0911,-0.2966
2026-07-20T17:37:30.213,0.4545,-0.1498,-0.4337
2026-07-20T17:37:30.232,0.4578,-0.1106,-0.3946
2026-07-20T17:37:30.245,0.4776,-0.1106,-0.4533
2026-07-20T17:37:30.251,0.4804,-0.1106,-0.3946
2026-07-20T17:37:30.261,0.4804,-0.0911,-0.4141
2026-07-20T17:37:30.276,0.4895,-0.1106,-0.3946
2026-07-20T17:37:30.283,0.5052,-0.1302,-0.3554
2026-07-20T17:37:30.292,0.5208,-0.1694,-0.4729
2026-07-20T17:37:30.292,0.5208,-0.0911,-0.4337
2026-07-20T17:37:30.308,0.5364,-0.1498,-0.375
2026-07-20T17:37:30.323,0.5364,-0.1302,-0.375
2026-07-20T17:37:30.323,0.5521,-0.1106,-0.4533
2026-07-20T17:37:30.339,0.5678,-0.1302,-0.3554
2026-07-20T17:37:30.339,0.5835,-0.189,-0.3554
2026-07-20T17:37:30.355,0.5835,-0.0715,-0.4337
2026-07-20T17:37:30.370,0.5835,-0.0911,-0.4337
2026-07-20T17:37:30.386,0.6002,-0.1498,-0.4141
2026-07-20T17:37:30.386,0.6002,-0.1106,-0.3946
2026-07-20T17:37:30.403,0.6312,-0.0519,-0.4141
2026-07-20T17:37:30.403,0.6344,-0.0519,-0.3162
2026-07-20T17:37:30.418,0.6472,-0.1302,-0.3946
2026-07-20T17:37:30.439,0.6472,-0.1694,-0.4533
2026-07-20T17:37:30.450,0.6704,-0.1498,-0.4141
2026-07-20T17:37:30.450,0.6787,-0.0323,-0.3946
2026-07-20T17:37:30.450,0.6944,-0.0911,-0.3946
2026-07-20T17:37:30.473,0.6944,-0.1106,-0.4141
2026-07-20T17:37:30.484,0.6944,-0.0715,-0.4337
2026-07-20T17:37:30.484,0.7241,-0.1498,-0.3946
2026-07-20T17:37:30.497,0.7258,-0.1694,-0.4337
2026-07-20T17:37:30.513,0.7414,-0.1302,-0.3946
2026-07-20T17:37:30.515,0.7414,-0.0127,-0.3946
2026-07-20T17:37:30.532,0.7571,-0.0715,-0.375
2026-07-20T17:37:30.544,0.7738,0.2614,-0.3946
2026-07-20T17:37:30.544,0.7738,-0.0519,-0.2379
2026-07-20T17:37:30.560,0.7941,-0.1694,-0.4141
2026-07-20T17:37:30.560,0.7975,-0.0323,-0.3358
2026-07-20T17:37:30.576,0.8201,-0.0715,-0.4141
2026-07-20T17:37:30.593,0.8201,-0.0323,-0.3946
2026-07-20T17:37:30.600,0.8201,-0.189,-0.3554
2026-07-20T17:37:30.609,0.8466,-0.1106,-0.4141
2026-07-20T17:37:30.623,0.8486,-0.1302,-0.3554
2026-07-20T17:37:30.640,0.867,-0.1106,-0.3946
2026-07-20T17:37:30.640,0.867,-0.1302,-0.3946
2026-07-20T17:37:30.654,0.867,-0.0323,-0.3946
2026-07-20T17:37:30.655,0.8842,-0.1302,-0.3946
2026-07-20T17:37:30.670,0.8842,-0.0715,-0.3946
2026-07-20T17:37:30.685,0.915,-0.1106,-0.375
2026-07-20T17:37:30.687,0.915,-0.0911,-0.4729
2026-07-20T17:37:30.701,0.9384,-0.0911,-0.4141
2026-07-20T17:37:30.701,0.9384,-0.0519,-0.4729
2026-07-20T17:37:30.718,0.9457,-0.1106,-0.3946
2026-07-20T17:37:30.732,0.9614,-0.1498,-0.4533
2026-07-20T17:37:30.741,0.9614,-0.1106,-0.4141
